unit_id,job_id,coder,status,issue position,conflict,succes en falen
5f5dec25465be01f9038c2d7b11d320a003ca818e27a7b1622058be7-8-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
5f90b2deb13b4f3b3c31cb2a26a740768740914336f25884f06ab811-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
5fb966b242cf87da4bfcb78276d7303f10f8dd257adfee9744f17991-3-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
600047be82be4023a3ce0fb423bd38c88b17e3c261ab700376557ae5-3-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
60623c40c8384e3179fc5533c338f1f2dc6bc9a11a99530964d9c32c-19-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
60aafcee250648e253e4869114502a657c37cbcfc47a1c96746d7893-21-D66,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
60ab17ac33f928971bed06bc57480eb0b9929c5c74ad7ae606290caa-4-D66,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
614196438956da2105f261098ba43f6ad0d31bcf766a5285dc1cc937-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
615e3bbc9447d930fbfe3e31f462940ad3a65b3ea710b2fd90af55f4-1-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
617d6f5a865e2b6989f94c039d44b16a23bf17ba46051bcd14c2fbe6-2-Overig,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6247e696a1282974533a94acc36706b40583deef23bfb164cdf23254-1-SGP,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
625ca558200505899f6eceda97ee37ae0cfbf9240a60e9e3516d3dcb-7-CDA,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
62681e6c782cb4c435faa3e2cd8ed5b6c56cb53e1e903830bbff2948-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
626b29151eb1875b80b4e3756b511b54ca8d4254295d7147efd43f84-2-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
62aa25f6cead0b8acecad0f7085bd91bc90f4b721a5478a2a1afa315-5-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
62c5c0c66f387cfa39b7d8c4ec6175cd211426794172960987d90f06-1-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
62cbe1a38c9a71e4d25f62f72c259def7e2f0f785ee190a077dabfb0-2-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
62fb0fcbd154bae5ee6d2fc1a636d31220e5ef6ffe8f2663db65cc7e-2-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
632b22ada76bb90cc080cb447951164d341e1a4611c13f4da3fe8eda-2-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6334ce016822f89dc98861046690b37149c43a37802bcffaf6f005c1-88-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
636daa23d2466427e115bbb0dfa78f3646999ab42796e339e17db27e-1-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
63df070cc2d26cfe818ca4b622c2643e164daae8d99288e7e70526bf-12-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
643000741e9d99912f31e37684e0dacc1d63cf2a3f2c1c7357b0d3b9-9-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
64412f511e74eaf98ad19fad985a72dd269c5bd44a85c492cbd355f8-30-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
646e0a1c8064ec186e96c4d593be9765c7fab20a2e1f8c1ee03e23ba-8-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6470029909afe5fe04a274c3506a4a2e1b5acdc1ffa6454d9509ae33-10-GL/PvdA,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6471bccbbc9318c7671e6f62008fae54a7dcc6bfc754f39ec8feb7b9-1-Volt,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
648a114ed9f171c01cc5ed10f058f456de02837557026a13eea4afbb-2-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
64fa42ce9f43cdc6deffe6ccf4431d1087bdad0baedc9eb09620d7e9-4-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
64fd915cbe22c84e3bfdf6a876e8dd67742e47bb464d40d72b2c4ff2-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
653932ce2226ecd6fb868dcd3bc68208d51cd8ed8e343c8230c4ecca-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
655c2a86e1d5f16366d74e4d39a9244ebd791370c3f2d53ee125a845-18-JA21,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
656a37d6d2251de5c1ddd8967ffbd5d89326d48b384c951cfade8d1b-9-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
657bc30566633ccbc087eed67eca0f8f07582ff61533fc2c36b99ed3-4-JA21,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
659387f781971196957db4db5a9915d31a2c816c83700b92f53621c3-5-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
659521a38b416a08cfb7723e7e8cb2d02075023790fa07cc5193a6c3-5-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6598baf14d56475bf8f74e3c0064875d4ae8896fcc63d4593cfe4910-8-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
65a02cd8f6bc3283869cebe4bffb93b24e58e7d4f2fb524f1e7d3f45-49-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
65bb77fe2263e35279fd65d1c40e0ef0d6d5f306a6752fe508df0394-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
65eeaddaf293fed4091bad07fef879920b7f21b94a90c13a9a9adf7f-7-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
65fb8bbe0e4b88f4820c44d3c56d6a58b0ef899af2bf3f6ca07ca741-4-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
65fdfca949c42864164de8ff6a194e0161ac277fe97f595c6bed2c3c-9-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6643454b87286245f941758907b3b7cb3ebd19be3cadd326824c1b6a-17-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6666030b944af48f4ce2c86469eec029022aef3000243a3307467c21-7-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
669836b29305815af34e14e33b9f4b132d5256899c1e7ea15292fff7-11-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
66a6c0ae19248e813002033e1916adeecd125195cd4e4b4ddbe57fb3-4-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
674d1b60079566ede65e6e525b0fc114a86e2f0784d0542b83cfaa0a-20-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
67701f7339067e26ea1f0f7c3fc36b7770ba6775804a2a80ac287513-32-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6781d07d04ce775cff0cd20c5b855f7db3448496068c82a6c7875d1c-9-GL/PvdA,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
678c03f9bd2a857b31b370cbe6f779918eeb27848156d6d69d79e816-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
67b1fcdace5d11c1bc9ad4a08d360a3288a369d8854d731d46f1d326-31-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
67c8b4621259d6252cb7f30a68ae13c32a2c7a32885c07c0ef1694f0-1-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
68099ae4cf5c2774dbbb9749359ece7c3adbf6bfa2ac83ee7428146e-4-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6811572457f97d4c25abbd0ad9e3fe736c2dadcee9b6c207d52dc5c9-33-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
68640382cd0250eb6a2ae0a9e9298deaca52beb3f3b52b3b867c6e4e-13-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6871d5345db6cda5d7d7568176c0eb9a908196c23c0e9b92a3084a57-23-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
68a59b2a8c65d09557cafaf36212c1f04589b58ec65842e0eadc4795-24-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
694f646c99f52dea1a6abbbee4788e1feca561988eb1123b1f0678b7-7-NSC,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
69521bd6d089800c27b50c2146332c0da7c81ba876541406ca5e0759-21-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6996ba9f337eeb082fc6f87579565e1306eb4e201ec9fba09e7bf337-7-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6a6092103d729f9a68aa00c816d575f20248db3336fea32d6c9c069a-2-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6a65f8294e834049540440531374b34c511411dd8a86bc678b85e396-10-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6a76b67ba8f654573f53ab7435a95c9f67b9556356b1019707bfcb70-33-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6abe7e9addbe82ab735fd0f2a687ab2008e219566375816be6cb6a14-4-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6ae07ae7eb4425841e2e168261b8eb7acb613c840c9e825fd4908d1f-21-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6b80b7859458aec7424e4cf4e6a2d3d05aa271d12c73c72cb3a68d2b-16-GL/PvdA,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6bba9ba7e37f6ca924101a4d9a40ec8ed8da11f89d9a93472890c8bc-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6bdbca676256733023c8aaa5282a572dcd25704cf3fec2aba6ae57b6-2-Overig,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
6bee4bc56fc18108ec39a2ed8dd301224652365e8ae5c0530175e24f-4-SGP,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6c0c2aed4474b1588a540e6bee2c7636f4ea1a165f973fb5d4676ed5-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
6c5d764a28c2db26840f87a062202ce548421542438419fc50b6b7f6-18-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6c9f4c21a7f2b80eafd6e86011d432585609b111e99b437d6e843dd2-13-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6cac173d35991e8fb21ef1837df7c44bfca5c3f4a54d8a4a3a797ba5-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6cdb89865f97993cbe4cf1127124f44f225940aa3685a293387017ef-7-NSC,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6cfd56d23ac0fe1b21e22eb993bfed54ec3e0bdc6fd1525d4aaa22bf-9-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6d0a467b176be3b903b241253c1522457e31716df85ecb865495e2b8-1-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6d29383598097fe8177af16f63262cff6cb0ca0a7fde569572212768-20-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6d559107492cf53b3d1d0f4642309278c887b32addf36185b08c7ba9-25-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6d728c137305f81729c192db1a930e053204f3ed802c8598a699f12d-2-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
6d9cc2244749f09cc1649a8d300402a4cee7b19d2e3aa8f4723dde2b-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6dab8e2174e547bc921c0cb9544fdd68cfb60ae2c40139dc293ebea1-14-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6dc4cb22f490afd82e0be5028b07ed0867e8787efd14e7964c2957ef-6-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6dc8f1cf10186f89f2e2ba5296a73f5dc423e4320e846db8bd9c0ee4-13-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6dd5f6be98633f0dad0e9a1066765bfc6fd04d1433de10fbfb790e1b-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
6e05209a3d58fba5d2e931737a924f8d51c4e36da91e3fe548a2b9af-2-NSC,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6e26ee860741cec5c1e4a86d13444fe600435b981ba2e0123a1a1216-6-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
6f3849d89db3e47c61b6763ecb84ac6b76184bfcb1cfde3ec0ce99d0-2-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
6f4c3d1e1896fe0e8691e31838e961e1d7316c7e2727895edde25532-43-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
6ff1d3da0e11e7d9677916343b341497e0c2cd466883323a239ac4d9-18-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
708b4b6bd7655eb00e86b8cbf95a66b316cdc8f2f6777eb79dbf971b-2-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
70aa5658561df1341c46dfd012f72114bf6e047ef01587b9bb5ef47e-32-NSC,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
71024dd04c7f220ee7b9530ae868ecfb11035ba5f22c28302d996b97-4-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7113ba8d0a004e1ea4fc39044e050f78e6fb7f6c5d6351db06374fbc-1-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
715ed26c94f0d68453a155164e0bead945be163c5afa89d0fb97cb0a-8-SGP,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
71a97943ddd797a218c0e17a376fb6cae8d190054d08dcc4b91d70b5-2-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
71ba1380b008ca5bd665ad0e025e626e0c6facf07d051728d61d7e88-5-NSC,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
71c70abd507106485bbf5d5d61f4badd06553a2f9504bacebbbc1b54-19-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
71d2aec64609d8cf73b13d40d5003ea8ad536d91ae3f4537f7312574-1-FvD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Ja
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
722060a2a63d4d8cac5fad20a419ca6081cf1743b13d06f9a328137c-1-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
728389390789ed132c3abc2a831014345e99ca621b73cb4a6b580bce-8-GL/PvdA,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
72905b0e4168ad081c34f97f3abe644db7d9695e9f76bbaa05e68463-20-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
729fbb5312989877f0533032d33cbd3670245ea7339a14805955f277-10-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
72aa06fabd1b8a860348ff98e3f94e47ee8564b0e1871e9d3c3c6405-6-CU,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
72b66bde37e49869fda1e0a3f7d89c60bf43b79173dd5963411e4159-93-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
72b95fe90d768709430980fa4462e1a7cf16d88ae49d85fdd684c046-2-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
738f4eef07685f3706d49c9e9f09d867ab20b4251d82e278dcb0be0e-14-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7394eb811249c9e6846d3866278ea88e3282084cd8055e6e09a9c986-19-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
73e76560c01a325686e8c20c516d8036df4011e5971a83de08751fa0-7-NSC,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
74235a1991fc4309bbd52179d31d9f16e73e72b454377625b4d6bf69-3-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
742c3123768f374fa8ae9ae15802a88dc725f1e8f7c56cb5c080da7a-16-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
7444c4fbb557ff80e011d742f2d4aa8d08b0c0a6d2e5958a65b43b64-15-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7481b130ede8c49cb7c8f06b702795fbfe7cd883abe4b815d7eb31da-37-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7489e17f8b8505edcafad33b6e137b3b22b517b64d1e08c2f420d88d-19-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
748f0769f50845c8b580d76ae08365f79c70e634655a045f52b25444-28-CDA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7496146fa794bfd85597c8d5c6db11f04ee8748f36948cb7e61d4e24-53-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
74d730ebd5dfc518f4f54cb11c7084a5813faaec083f67ae8d442c5a-7-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7508c28cc6dceef10aec60060567d51c7f46d743ab33ee360322affc-9-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
750c39fa96ae66199958b49637c3773f92f01a512dc93c7348e2a83b-5-Overig,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
756ffb889b0423f04b79cab1c665a2f57c83cfaff1cdff57beef150f-21-PVV,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7590757343b6751291994f0f25dff35e7eeafc9c8ab23e108c57c853-11-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
75c6db73ba071a0a7b7e272bf244ba8f7376f608a015d9d580c42bfd-3-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
75d1d9768236ea4ecf622ecc2ef3d571e74bdef876a0a5127775b096-13-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
75e6a28e24b38b05d447fc2d0b7a33ab9ad2a3cfa464486be1353ea0-16-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
7631e8623dc532f2dbd31297e0ef2dfcab53ad8be49abf92d7b4e24c-11-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
767cea36c4ef163e582dc0b10d20151c9f35e2c107ac63a481305451-31-VVD,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
767d40523ee822dd242a4cc38db105dd74da30ddbbd5cec8a774bbf9-4-GL/PvdA,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7701ca1ad9ada0474bc4bd70b294cb3f17b9bb2ded9db15559990500-2-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
771d7601739d0e3c41144671dcbbffa7092bddaaea9a58b06e755685-3-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7775fa1322d59651f1744d0c47ea036de069d92e8fb80c13ec34fc51-51-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
78683ef51fc6f10f4acf606692a20bb5cb03a9c95403da6647aeb30c-30-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
78c1aec255e5e4d30f001082248668ce0099020ed2d916acf2779256-30-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
78c4f34927b29e9adbceaa2bf43d9c7f584f6859719ff531a0a3f8f5-1-NSC,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
79837f19ccaa0cad576dcb2df68b982e7ada24dbdb6bceaae8336196-39-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
798bf3c5194c4ad5e2c3116e0569b572f9cb53767d5666cc6d15894b-9-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
79c055f526d6a7505a3747a5f0fb4c39959fc0e67fdfd8b958723035-7-Overig,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7a4054da316ea4ebc29bbe79a7e13a0f08cc9a115f5e2d671da44e26-23-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7a43189ea84f34b5824cc45761bc2f39cde749719e9c3681ddb8b0e7-17-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7a7acbdf228705753109d45704f8271fb71ea65dfa85c38a54072553-6-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Ja
7b0fa21a308d93f346f7f8ec000095f96ed09148f93197bfd4d65188-4-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7b1258a448cea928311a203b1fdcd8f365e228b1bd34c9fee9998172-8-D66,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Ja,Nee
7b86f1e318720ece3df31ff4bcfbb97d4cc97b8debae732da72925d6-50-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7b9dcfddb9565ed4d503c2e8371c986e126cdc8e727edb5261670377-1-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7ba06134bdc9f07c2942b746b8e6a012adcfa15a7c1c64c8937628e2-2-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7bd10562b7f4e2aeb499df84cb8ce777a08401a9b7553f11894474e4-2-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
7c08a6783dea3a649d0d3669c34f803c6e9930c226b8c6ca3128e40e-2-BBB,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7c2505c4303897e5f565a9584df35a31b2bd46faf5198cc1d2ffd302-1-Overig,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Ja
7c32779367a27058d9f8b4b4bc1a27f4efc66aba012e11b147357924-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
7c44b6918ae85187698024118c7d21696dfa69cb0b910b6178742ad2-57-Volt,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7c49bf83420d4da562fc3d48062ea9c41cc782d93173f107779d7d25-30-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7c51d46b194bdd4cae77734085a43c87888ca2b0d2c5702a688c2d27-7-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7c657fbe801b13a88e6e526de4de4a01bb5b3cbf74a1dab112c14005-7-PVV,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
7cbf2b04815767a3c22867b19e6951a8473997343d54e79ebbdb1559-12-D66,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7cca0fdf7bb3549553d9b8b94d35b6d671f15c0806bd42c89df5da9b-1-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7d2a4c2d7a01a4c9d85f45ab5650c71afe0bb6cc626534250b4a9224-4-PVV,235,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7d3de67accc6e5a419d32fe992220acd0b21ffe83efe12960783f1a4-1-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7dac5e353335f94fb808a38537d5cf55bc5e1db06dc1fcee7813bc0c-4-NSC,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7e023393bb39e9e4f98eab17a0e578f4d663b921ff997d6fcc1d4461-1-VVD,235,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7e2d8eeebc44cdf6db0dcfe177d5f5234ff05ff3bd9cb7f88e718c8f-13-CDA,237,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7e723a13e64cde7032539128ee3f91aabd44b59c98eae6d6f67c6a10-72-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7e92ec4dfb75b49805a1a0f2c4711d57614f71145253d33e386acce9-1-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7ea29863a7ce308d8a1daefe0e165b95864cfa236462178d1159c104-4-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7ec83744919d23efc16c9321f1d3dd0a2683be8844fef6981fd02424-3-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7f59d5e5c2e60b6f788762f4b7a7144daffb42cf0a9c406a3de5d6e7-14-Overig,237,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7f7acbd0d7fc500d2b3342c40faef7aec4fe3f249f261a66e295389a-2-VVD,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
7f81d90bc06bb9affe162a017f37eced349af677538008cb48e4503d-2-PVV,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Ja,Nee
7f8e2a3862c62b0e49dd57c1962e75b32896af0f3878e81ca0ca7616-1-Overig,236,nelruigrok@nieuwsmonitor.org,DONE,Ja,Nee,Nee
7fa484a58b2ca23fe0a6f8fb31786c77795440d99d464a400baa32fe-44-GL/PvdA,236,nelruigrok@nieuwsmonitor.org,DONE,Nee,Nee,Nee
