unit_id,gold,gpt_response,gpt_rank,gpt_token,gpt_logprob
6bdbca676256733023c8aaa5282a572dcd25704cf3fec2aba6ae57b6-2-Overig,Immigratie : Voor,Integration,8,Foreign,-12.875178
6bdbca676256733023c8aaa5282a572dcd25704cf3fec2aba6ae57b6-2-Overig,Immigratie : Voor,Integration,9,Rights,-12.875178
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,0,Agr,-7.314626e-05
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,1,None,-9.625073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,2,Animals,-13.500073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,3,Ag,-13.625073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,4,Animal,-13.625073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,5,Rights,-14.125073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,6, Agriculture,-14.125073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,7,Environment,-14.750073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,8,**,-14.750073
8401edfbe8f0ae16ca57287ba704d368f8a12a4c6d443b0a9d9caae3-35-Overig,Natuur en Klimaat : Voor,Agriculture,9,Labor,-14.875073
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,0,Integration,-0.00023619852
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,1,None,-9.1252365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,2,Imm,-9.3752365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,3,Issue,-11.2502365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,4,Code,-11.5002365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,5,**,-12.0002365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,6,Order,-12.3752365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,7,The,-12.7502365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,8, Integration,-13.3752365
6eff780634c291d02fa1be6e4f38ed34e9989b2abe2d61345c8a0f24-4-Overig,Immigratie : Voor,Integration,9,Migration,-13.5002365
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,0,Integration,-0.062371526
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,1,EU,-2.9373715
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,2,Imm,-5.0623717
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,3,None,-7.1873717
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,4,**,-8.312371
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,5,Code,-9.562371
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,6,Migration,-10.812371
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,7,Issue,-11.562371
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,8,Order,-12.187371
2486bbff4f939954a9685414f0177fe3e2bd211131f938f0c6d63fcb-2-PVV,Immigratie : Neutraal,Integration,9,European,-12.687371
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,0,Government,-0.0011628384
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,1,None,-7.126163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,2,Integration,-8.376163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,3,Code,-9.626163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,4,Multiple,-10.501163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,5,**,-11.501163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,6,Issues,-12.001163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,7,Govern,-12.251163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,8,The,-12.751163
7a91e8e50f198b477192ef6927b661b4e1c4e016d63c20e8ee10a57c-1-NSC,Beter Bestuur : Voor,Government,9, Government,-12.876163
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,0,Integration,-0.0001407274
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,1,**,-9.000141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,2,The,-12.375141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,3,Issue,-12.500141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,4,Code,-12.625141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,5,"
",-13.375141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,6,Imm,-13.375141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,7, Integration,-14.000141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,8,﻿,-14.375141
43b85dc42d25fdc66e505238ca05a4feeb1847bbe5f45358bfcda185-6-VVD,Immigratie : Voor,Integration,9,###,-14.875141
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,0,Integration,-7.7318386e-05
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,1,Education,-9.625077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,2,**,-12.125077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,3,Imm,-12.875077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,4,Code,-13.375077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,5, Integration,-14.000077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,6,"
",-15.625077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,7,The,-15.750077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,8,Migration,-15.750077
1bf16568695001a3948ff5549b3be641976bc219ff494db018d13ba0-15-Overig,Immigratie : Voor,Integration,9,"""",-16.125078
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,0,Order,-0.0006104522
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,1,None,-7.8756104
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,2,Government,-8.50061
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,3,Rights,-11.37561
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,4,Defense,-12.25061
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,5,Justice,-12.37561
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,6,Law,-12.50061
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,7, Order,-13.62561
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,8,The,-15.00061
77a20e404e45b898e63f6fbe4e760f7a46acd4991cac52eb32167434-2-Overig,Criminaliteits bestrijding veiligheid : Tegen,Order,9,**,-15.50061
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,0,Social,-9.972867e-05
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,1,None,-10.2501
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,2,Labor,-10.5001
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,3,Code,-10.7501
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,4,**,-12.0001
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,5,"
",-12.8751
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,6, Social,-13.0001
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,7,P,-13.8751
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,8,Rights,-13.8751
5d507454f68f5517a0fcaa774320b915766525947fabfae585baafbd-7-NSC,Sociale zekerheid : Neutraal,Social,9,The,-14.3751
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,0,None,-0.12696025
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,1,Government,-2.1269603
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,2,Govern,-11.00196
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,3,Order,-11.37696
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,4, None,-12.87696
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,5, Government,-14.75196
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,6,Integration,-14.87696
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,7,The,-16.12696
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,8,Housing,-16.12696
1ed36301b8682cdfbdc981c600b0d4dc65ddd8927d15351f8bbc871e-2-CDA,Ander/geen onderwerp : Neutraal,None,9,(None,-16.50196
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,0,Social,-0.073345765
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,1,Labor,-2.6983457
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,2,Budget,-6.5733457
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,3,Order,-6.8233457
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,4,Government,-7.8233457
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,5,Justice,-8.698346
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,6,Rights,-8.823346
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,7,None,-9.698346
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,8,Law,-9.698346
ae17c4a52748ac4de33d3003ff6167a0845771c1dab4e246a8da3d9e-4-Overig,Burgerrechten : Voor,Social,9,Legal,-10.323346
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,0,Environment,-0.025628338
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,1,Housing,-4.0256286
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,2,Infrastructure,-5.6506286
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,3,Agr,-5.6506286
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,4,**,-8.025628
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,5,Construction,-10.400628
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,6,Environmental,-11.400628
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,7,Code,-11.650628
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,8,Defense,-11.650628
9487a55617f581e719f0a7b6081fa4f5cf8f3de925aba411a605166e-15-CDA,Natuur en Klimaat : Voor,Environment,9,Architecture,-11.900628
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,0,Integration,-2.1008714e-06
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,1,**,-13.250002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,2, Integration,-16.500002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,3,Code,-16.875002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,4,The,-17.125002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,5,﻿,-17.250002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,6,"
",-17.375002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,7,###,-18.500002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,8,Imm,-18.875002
a2e6e5471d38dc8196c322475c5025edfa0d44b60e75f8aafc15b26e-8-BBB,Immigratie : Voor,Integration,9,Issue,-19.000002
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,0,Environment,-0.0057296865
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,1,None,-5.2557297
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,2,Defense,-7.8807297
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,3,Climate,-10.13073
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,4,**,-10.50573
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,5,Code,-10.88073
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,6,Environmental,-11.88073
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,7,Budget,-12.00573
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,8,The,-12.50573
71dcd5e18e83462b573d194615323cf1a5880b2026e41549f9d04134-1-GL/PvdA,Ander/geen onderwerp : Neutraal,Environment,9, Environment,-12.63073
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,0,Government,-0.0002069973
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,1,None,-8.500207
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,2,**,-13.125207
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,3, Government,-14.375207
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,4,Code,-15.250207
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,5,Govern,-15.375207
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,6,"
",-15.875207
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,7,G,-16.625208
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,8,```,-16.625208
2c77ea91eab4f6ce38c64cefd9605379d3f885d8a9662a770dfcce10-2-GL/PvdA,Beter Bestuur : Voor,Government,9,Rights,-17.000208
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,0,Education,-1.0683535e-05
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,1,**,-11.7500105
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,2,E,-13.3750105
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,3,Code,-14.3750105
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,4, Education,-14.8750105
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,5,"
",-16.625011
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,6,The,-16.875011
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,7,###,-17.250011
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,8,Issue,-17.625011
a94c62f398485b50512ce304315673f249e909a3fb89530476b6b2c6-9-VVD,Onderwijs en wetenschap : Neutraal,Education,9,None,-17.875011
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,0,Environment,-0.6940542
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,1,Infrastructure,-0.6940542
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,2,**,-8.069055
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,3,Defense,-8.319055
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,4,Code,-8.444055
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,5,None,-10.569055
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,6,Environmental,-10.819055
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,7,Transportation,-11.194055
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,8,The,-11.319055
f85f96d2aa948b9d022f2544bd506e07c06b24407019647b2bcef69d-4-Overig,Infrastructuur : Tegen,Environment,9,Climate,-11.444055
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,0,Rights,-0.07163735
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,1,None,-2.6966374
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,2,Integration,-6.821637
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,3,Order,-7.446637
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,4,Social,-12.071637
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,5,**,-12.571637
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,6, Rights,-12.571637
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,7,Issue,-12.821637
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,8,Right,-12.946637
667fa9db49fc1482d32d804c5db62e04bbca0342794a00a999bbb41e-38-PVV,Immigratie : Voor,Rights,9,Culture,-12.946637
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,0,Education,-0.47409186
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,1,Integration,-0.9740919
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,2,**,-11.599092
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,3,E,-12.599092
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,4,Code,-13.974092
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,5,Language,-14.224092
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,6, Integration,-15.474092
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,7, Education,-15.849092
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,8,Culture,-16.474092
80d0f4b16365d3e6c93a55d4bf31035451e747c8db00ab3c5bf00aa3-12-NSC,Immigratie : Voor,Education,9,"
",-16.724092
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,0,Integration,-1.2352386e-05
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,1,**,-11.500012
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,2,Imm,-14.250012
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,3,Code,-14.750012
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,4,﻿,-15.125012
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,5,Labor,-15.250012
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,6, Integration,-15.375012
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,7,"
",-15.875012
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,8,Migration,-16.375011
033c4cd8fccc2bd59fabd340010e5bfbb02ed7ed36f31a1e1c310d47-25-NSC,Immigratie : Voor,Integration,9,​,-16.750011
