unit_id,doc_id,actor,sentence_id,start,end,text,text_hl,before,after
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::1694::overheidsinstanties,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,overheidsinstanties,17,1694,1752,"Om de koning (en ook aandere uitkeringsgerechtigde leden van het Koninklijk Huis) inkomstenbelasting te laten betalen, moet de Grondwet worden gewijzigd.","Om de koning (en ook a**andere uitkeringsgerechtigde leden van het Koninklijk Huis)** inkomstenbelasting te laten betalen, moet de Grondwet worden gewijzigd.",Toch is de kwestie daarmee nog niet beklonken.,"Mochten de Eerste en Tweede Kamer een voorstel hierover aannemen, dan moet na een volgende verkiezing opnieuw worden gestemd."
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::1837::politiek,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,politiek,18,1837,1859,"Mochten de EEerste en Tweede Kamer een voorstel hierover aannemen, dan moet na een volgende verkiezing opnieuw worden gestemd.","Mochten de E**Eerste en Tweede Kamer **een voorstel hierover aannemen, dan moet na een volgende verkiezing opnieuw worden gestemd.","Om de koning (en ook andere uitkeringsgerechtigde leden van het Koninklijk Huis) inkomstenbelasting te laten betalen, moet de Grondwet worden gewijzigd.",Op dat moment is zelfs een tweederdemeerderheid nodig.
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::2149::politiek,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,politiek,22,2149,2162,Het is de reden dat ppremier Rutte eerder dit jaar de Kamer liet weten niet van plan te zijn de belastingvrijstelling te schrappen.,Het is de reden dat p**premier Rutte **eerder dit jaar de Kamer liet weten niet van plan te zijn de belastingvrijstelling te schrappen.,Tot nu toe leek zo'n zogenoemde constitutionele meerderheid ver weg.,"In oktober 2022 behaalde een motie van Denk die daartoe opriep een meerderheid van negentig zetels, maar Rutte besloot de motie niet uit te voeren en kwam niet met een wijzigingsvoorstel."
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::2182::politiek,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,politiek,22,2182,2187,Het is de reden dat premier Rutte eerder dit jaar de KKamer liet weten niet van plan te zijn de belastingvrijstelling te schrappen.,Het is de reden dat premier Rutte eerder dit jaar de K**Kamer **liet weten niet van plan te zijn de belastingvrijstelling te schrappen.,Tot nu toe leek zo'n zogenoemde constitutionele meerderheid ver weg.,"In oktober 2022 behaalde een motie van Denk die daartoe opriep een meerderheid van negentig zetels, maar Rutte besloot de motie niet uit te voeren en kwam niet met een wijzigingsvoorstel."
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::2299::politiek,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,politiek,23,2299,2303,"In oktober 2022 behaalde een motie van DDenk die daartoe opriep een meerderheid van negentig zetels, maar Rutte besloot de motie niet uit te voeren en kwam niet met een wijzigingsvoorstel.","In oktober 2022 behaalde een motie van D**Denk **die daartoe opriep een meerderheid van negentig zetels, maar Rutte besloot de motie niet uit te voeren en kwam niet met een wijzigingsvoorstel.",Het is de reden dat premier Rutte eerder dit jaar de Kamer liet weten niet van plan te zijn de belastingvrijstelling te schrappen.,"Dat had volgens de inmiddels demissionair premier geen zin, omdat zo'n grondwetswijziging onvermijdelijk zou stranden."
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::2365::politiek,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,politiek,23,2365,2370,"In oktober 2022 behaalde een motie van Denk die daartoe opriep een meerderheid van negentig zetels, maar RRutte besloot de motie niet uit te voeren en kwam niet met een wijzigingsvoorstel.","In oktober 2022 behaalde een motie van Denk die daartoe opriep een meerderheid van negentig zetels, maar R**Rutte **besloot de motie niet uit te voeren en kwam niet met een wijzigingsvoorstel.",Het is de reden dat premier Rutte eerder dit jaar de Kamer liet weten niet van plan te zijn de belastingvrijstelling te schrappen.,"Dat had volgens de inmiddels demissionair premier geen zin, omdat zo'n grondwetswijziging onvermijdelijk zou stranden."
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::2477::politiek,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,politiek,24,2477,2497,"Dat had volgens de inmiddels ddemissionair premier geen zin, omdat zo'n grondwetswijziging onvermijdelijk zou stranden.","Dat had volgens de inmiddels d**demissionair premier **geen zin, omdat zo'n grondwetswijziging onvermijdelijk zou stranden.","In oktober 2022 behaalde een motie van Denk die daartoe opriep een meerderheid van negentig zetels, maar Rutte besloot de motie niet uit te voeren en kwam niet met een wijzigingsvoorstel.",Ook tijdens de Algemene Beschouwingen ontstond discussie over het salaris van de koning.
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::2648::overheidsinstanties,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,overheidsinstanties,25,2648,2654,Ook tijdens de Algemene Beschouwingen ontstond discussie over het salaris van de kkoning.,Ook tijdens de Algemene Beschouwingen ontstond discussie over het salaris van de k**koning.**,"Dat had volgens de inmiddels demissionair premier geen zin, omdat zo'n grondwetswijziging onvermijdelijk zou stranden.",Toen bleek dat het koningshuis er flink meer geld bij krijgt.
b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9::2847::overheidsinstanties,b404b63342d1926ecc7a82f1102b2c98587fd9a331829c34b86961e9,overheidsinstanties,27,2847,2863,"In totaal gaat volgend jaar ruim 55 miljoen euro naar het koningshuis, waarvan ruim een miljoen euro bestemd is als salaris voor WWillem-Alexander.","In totaal gaat volgend jaar ruim 55 miljoen euro naar het koningshuis, waarvan ruim een miljoen euro bestemd is als salaris voor W**Willem-Alexander.**",Toen bleek dat het koningshuis er flink meer geld bij krijgt.,NA
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::34::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,1,34,47,"Verkiezingen Eindsprint.  analyse •  Vier partijen kunnen woensdag de grootste worden, terwijl veel kiezers nog twijfelen.","Verkiezingen Eindsprint.  analyse •  **Vier partijen** kunnen woensdag de grootste worden, terwijl veel kiezers nog twijfelen.",NA,Links hoopt ze te verleiden om strategisch te stemmen.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::97::burgers,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,burgers,1,97,104,"Verkiezingen Eindsprint.  analyse • Vier partijen kunnen woensdag de grootste worden, terwijl veel  kiezers nog twijfelen.","Verkiezingen Eindsprint.  analyse • Vier partijen kunnen woensdag de grootste worden, terwijl veel  **kiezers** nog twijfelen.",NA,Links hoopt ze te verleiden om strategisch te stemmen.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::120::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,2,120,125,Links hoopt ze te verleiden om strategisch te stemmen.,**Links** hoopt ze te verleiden om strategisch te stemmen.,"Verkiezingen Eindsprint.  analyse • Vier partijen kunnen woensdag de grootste worden, terwijl veel kiezers nog twijfelen.","In de open strijd die de campagne van 2023 is geworden, zijn de kopstukken van de grote partijen zoekende naar hun strategie om op woensdag de verkiezingen te winnen."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::236::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,3,236,271,"In de open strijd die de campagne van 2023 is geworden, zijn  de kopstukken van de grote partijen zoekende naar hun strategie om op woensdag de verkiezingen te winnen.","In de open strijd die de campagne van 2023 is geworden, zijn  **de kopstukken van de grote partijen** zoekende naar hun strategie om op woensdag de verkiezingen te winnen.",Links hoopt ze te verleiden om strategisch te stemmen.,"Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::371::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,4,371,393,"Nadat hij eerder zei dat het  fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten.","Nadat hij eerder zei dat het  **fractievoorzitterschap** zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten.","In de open strijd die de campagne van 2023 is geworden, zijn de kopstukken van de grote partijen zoekende naar hun strategie om op woensdag de verkiezingen te winnen.","""Een kabinet met vakministers op afstand van de Kamer, daar zou ik ook in kunnen zitten."""
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::433::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,4,433,452,"Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde  Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten.","Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde  **Pieter Omtzigt (NSC**) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten.","In de open strijd die de campagne van 2023 is geworden, zijn de kopstukken van de grote partijen zoekende naar hun strategie om op woensdag de verkiezingen te winnen.","""Een kabinet met vakministers op afstand van de Kamer, daar zou ik ook in kunnen zitten."""
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::499::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,4,499,511,"Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het  premierschap toch óók best ziet zitten.","Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het  **premierschap** toch óók best ziet zitten.","In de open strijd die de campagne van 2023 is geworden, zijn de kopstukken van de grote partijen zoekende naar hun strategie om op woensdag de verkiezingen te winnen.","""Een kabinet met vakministers op afstand van de Kamer, daar zou ik ook in kunnen zitten."""
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::544::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,5,544,551,"""Een  kabinet met vakministers op afstand van de Kamer, daar zou ik ook in kunnen zitten.""","""Een  **kabinet** met vakministers op afstand van de Kamer, daar zou ik ook in kunnen zitten.""","Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten.",In die rol zou hij vanuit het kabinet willen werken aan bestuurlijke vernieuwing.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::556::overheidsinstanties,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,overheidsinstanties,5,556,568,"""Een kabinet met  vakministers op afstand van de Kamer, daar zou ik ook in kunnen zitten.""","""Een kabinet met  **vakministers** op afstand van de Kamer, daar zou ik ook in kunnen zitten.""","Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten.",In die rol zou hij vanuit het kabinet willen werken aan bestuurlijke vernieuwing.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::587::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,5,587,592,"""Een kabinet met vakministers op afstand van de  Kamer, daar zou ik ook in kunnen zitten.""","""Een kabinet met vakministers op afstand van de  **Kamer**, daar zou ik ook in kunnen zitten.""","Nadat hij eerder zei dat het fractievoorzitterschap zijn 'stellige voorkeur' heeft, voegde Pieter Omtzigt (NSC) daar zondag in Buitenhof aan toe dat hij het premierschap toch óók best ziet zitten.",In die rol zou hij vanuit het kabinet willen werken aan bestuurlijke vernieuwing.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::659::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,6,659,666,In die rol zou hij vanuit het  kabinet willen werken aan bestuurlijke vernieuwing.,In die rol zou hij vanuit het  **kabinet** willen werken aan bestuurlijke vernieuwing.,"""Een kabinet met vakministers op afstand van de Kamer, daar zou ik ook in kunnen zitten.""",Belangrijk voor de NSC-leider is dat de macht van de premier in zo'n nieuw kabinet ingeperkt wordt.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::730::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,7,730,740,Belangrijk voor de  NSC-leider is dat de macht van de premier in zo'n nieuw kabinet ingeperkt wordt.,Belangrijk voor de  **NSC-leider** is dat de macht van de premier in zo'n nieuw kabinet ingeperkt wordt.,In die rol zou hij vanuit het kabinet willen werken aan bestuurlijke vernieuwing.,"Zijn voorkeur blijft daarom een minderheidskabinet, dat voor zijn plannen steeds andere meerderheden moet zoeken."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::764::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,7,764,771,Belangrijk voor de NSC-leider is dat de macht van de  premier in zo'n nieuw kabinet ingeperkt wordt.,Belangrijk voor de NSC-leider is dat de macht van de  **premier** in zo'n nieuw kabinet ingeperkt wordt.,In die rol zou hij vanuit het kabinet willen werken aan bestuurlijke vernieuwing.,"Zijn voorkeur blijft daarom een minderheidskabinet, dat voor zijn plannen steeds andere meerderheden moet zoeken."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::786::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,7,786,793,Belangrijk voor de NSC-leider is dat de macht van de premier in zo'n nieuw  kabinet ingeperkt wordt.,Belangrijk voor de NSC-leider is dat de macht van de premier in zo'n nieuw  **kabinet** ingeperkt wordt.,In die rol zou hij vanuit het kabinet willen werken aan bestuurlijke vernieuwing.,"Zijn voorkeur blijft daarom een minderheidskabinet, dat voor zijn plannen steeds andere meerderheden moet zoeken."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::843::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,8,843,861,"Zijn voorkeur blijft daarom een  minderheidskabinet, dat voor zijn plannen steeds andere meerderheden moet zoeken.","Zijn voorkeur blijft daarom een  **minderheidskabinet**, dat voor zijn plannen steeds andere meerderheden moet zoeken.",Belangrijk voor de NSC-leider is dat de macht van de premier in zo'n nieuw kabinet ingeperkt wordt.,Geen van de grote partijen kan op dit moment zeker zijn van haar zaak.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::899::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,8,899,911,"Zijn voorkeur blijft daarom een minderheidskabinet, dat voor zijn plannen steeds andere  meerderheden moet zoeken.","Zijn voorkeur blijft daarom een minderheidskabinet, dat voor zijn plannen steeds andere  **meerderheden** moet zoeken.",Belangrijk voor de NSC-leider is dat de macht van de premier in zo'n nieuw kabinet ingeperkt wordt.,Geen van de grote partijen kan op dit moment zeker zijn van haar zaak.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::937::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,9,937,951,Geen van de  grote partijen kan op dit moment zeker zijn van haar zaak.,Geen van de  **grote partijen** kan op dit moment zeker zijn van haar zaak.,"Zijn voorkeur blijft daarom een minderheidskabinet, dat voor zijn plannen steeds andere meerderheden moet zoeken.","Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1003::burgers,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,burgers,10,1003,1026,"Liefst  drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research.","Liefst  **drie op de vier kiezers** weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research.",Geen van de grote partijen kan op dit moment zeker zijn van haar zaak.,"Vier partijen - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1092::bedrijven,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,bedrijven,10,1092,1104,"Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van  I&O Research.","Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van  **I&O Research**.",Geen van de grote partijen kan op dit moment zeker zijn van haar zaak.,"Vier partijen - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1106::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,11,1106,1119,"Vier partijen - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.","**Vier partijen** - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.","Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1122::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,11,1122,1125,"Vier partijen -  NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.","Vier partijen -  **NSC**, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.","Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1127::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,11,1127,1130,"Vier partijen - NSC,  VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.","Vier partijen - NSC,  **VVD**, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.","Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1132::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,11,1132,1147,"Vier partijen - NSC, VVD,  GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.","Vier partijen - NSC, VVD,  **GroenLinks-PvdA** en de PVV - kunnen nog altijd de grootste worden.","Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1154::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,11,1154,1157,"Vier partijen - NSC, VVD, GroenLinks-PvdA en de  PVV - kunnen nog altijd de grootste worden.","Vier partijen - NSC, VVD, GroenLinks-PvdA en de  **PVV** - kunnen nog altijd de grootste worden.","Liefst drie op de vier kiezers weten nog niet waar ze op gaan stemmen, blijkt uit onderzoek van I&O Research.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel."
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1198::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,12,1198,1243,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.","**GroenLinks-PvdA-lijsttrekker Frans Timmermans** waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.","Vier partijen - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.  .",Volgens Timmermans zou een kabinet met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1301::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,12,1301,1304,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de  PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de  **PVV** van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.","Vier partijen - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.",Volgens Timmermans zou een kabinet met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1309::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,12,1309,1322,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van  Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van  **Geert Wilders** de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.","Vier partijen - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.",Volgens Timmermans zou een kabinet met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1369::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,12,1369,1376,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat  Wilders aanschuift aan de formatietafel.","GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat  **Wilders** aanschuift aan de formatietafel.","Vier partijen - NSC, VVD, GroenLinks-PvdA en de PVV - kunnen nog altijd de grootste worden.",Volgens Timmermans zou een kabinet met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1418::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,13,1418,1428,Volgens  Timmermans zou een kabinet met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.,Volgens  **Timmermans** zou een kabinet met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.",GroenLinks-PvdA hoopt dat het angstbeeld van een grote PVV linkse en progressieve kiezers verleidt om strategisch te stemmen op de grootste partij op links.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1437::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,13,1437,1444,Volgens Timmermans zou een  kabinet met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.,Volgens Timmermans zou een  **kabinet** met Wilders erin de 1 miljoen moslims in Nederland uitsluiten.,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.",GroenLinks-PvdA hoopt dat het angstbeeld van een grote PVV linkse en progressieve kiezers verleidt om strategisch te stemmen op de grootste partij op links.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1449::politiek,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,politiek,13,1449,1456,Volgens Timmermans zou een kabinet met  Wilders erin de 1 miljoen moslims in Nederland uitsluiten.,Volgens Timmermans zou een kabinet met  **Wilders** erin de 1 miljoen moslims in Nederland uitsluiten.,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.",GroenLinks-PvdA hoopt dat het angstbeeld van een grote PVV linkse en progressieve kiezers verleidt om strategisch te stemmen op de grootste partij op links.
b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c::1465::burgers,b4ff6bfd9085bd79bf33aa0545332c9f7e6dfa89d6cd0fdec11b357c,burgers,13,1465,1495,Volgens Timmermans zou een kabinet met Wilders erin de  1 miljoen moslims in Nederland uitsluiten.,Volgens Timmermans zou een kabinet met Wilders erin de  **1 miljoen moslims in Nederland** uitsluiten.,"GroenLinks-PvdA-lijsttrekker Frans Timmermans waarschuwt daarom voor een verkiezingsuitslag waarbij de PVV van Geert Wilders de grootste wordt, of één die ertoe leidt dat Wilders aanschuift aan de formatietafel.",GroenLinks-PvdA hoopt dat het angstbeeld van een grote PVV linkse en progressieve kiezers verleidt om strategisch te stemmen op de grootste partij op links.
