variable,jobid,unit_id,topic,text,majority,agreement,NK,NPR,AM,KN,SH,NR,JE,WA
stance,521,ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-9-D66,CivilRights,"Van de achttien onderzochte programma's gaan er tien over de schreef.De acht programma's die binnen de rechtsstatelijke lijnen blijven, zijn van 50Plus, Bij1, ChristenUnie, **D66**, GroenLinks-Partij van de Arbeid, Partij voor de Dieren, SP en Volt.Net als NSC doet ook BBB, met maximaal vijftienduizend statushouders per jaar, een voorstel dat 'rechtsstatelijk gezien niet toelaatbaar' is.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,545,ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-9-D66,Immigration,"Van de achttien onderzochte programma's gaan er tien over de schreef.De acht programma's die binnen de rechtsstatelijke lijnen blijven, zijn van 50Plus, Bij1, ChristenUnie, **D66**, GroenLinks-Partij van de Arbeid, Partij voor de Dieren, SP en Volt.Net als NSC doet ook BBB, met maximaal vijftienduizend statushouders per jaar, een voorstel dat 'rechtsstatelijk gezien niet toelaatbaar' is.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,545,ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-9-GL/PvdA,Immigration,"Van de achttien onderzochte programma's gaan er tien over de schreef.De acht programma's die binnen de rechtsstatelijke lijnen blijven, zijn van 50Plus, Bij1, ChristenUnie, D66, **GroenLinks-Partij** van de Arbeid, Partij voor de Dieren, SP en Volt.Net als NSC doet ook BBB, met maximaal vijftienduizend statushouders per jaar, een voorstel dat 'rechtsstatelijk gezien niet toelaatbaar' is.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,548,ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-9-PvdD,Immigration,"Van de achttien onderzochte programma's gaan er tien over de schreef.De acht programma's die binnen de rechtsstatelijke lijnen blijven, zijn van 50Plus, Bij1, ChristenUnie, D66, GroenLinks-Partij van de Arbeid, Partij voor de **Dieren**, SP en Volt.Net als NSC doet ook BBB, met maximaal vijftienduizend statushouders per jaar, een voorstel dat 'rechtsstatelijk gezien niet toelaatbaar' is.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,545,ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-9-Volt,Immigration,"Van de achttien onderzochte programma's gaan er tien over de schreef.De acht programma's die binnen de rechtsstatelijke lijnen blijven, zijn van 50Plus, Bij1, ChristenUnie, D66, GroenLinks-Partij van de Arbeid, Partij voor de Dieren, SP en **Volt**.Net als NSC doet ook BBB, met maximaal vijftienduizend statushouders per jaar, een voorstel dat 'rechtsstatelijk gezien niet toelaatbaar' is.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,620,af119e273fec28e0b9bc8f9a64ae0ac64c71e9214eafd5e027af547d-46-Denk,Environment,"Dan hadden we nu toch een veel rustiger pad gehad om de klimaatdoelen te halen?""En waarom **denk** je dat de stikstofmaatregelen nu zo hard aankomen?Omdat ze veel te laat genomen zijn, dáárom zijn ze zo ruig.",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,620,af119e273fec28e0b9bc8f9a64ae0ac64c71e9214eafd5e027af547d-8-CDA,Environment,"Maar juist in een campagne waarin 'bestaanszekerheid' een van de kernthema's is, had de bewindsman toch meer verwacht.Ja, zelfs van zijn eigen **CDA**.""De zekerheid van ons bestaan is voor een groot deel afhankelijk van de keuzes die we maken in het ruimtelijk domein.""",N,1,NA,NA,NA,N,NA,NA,N,NA
stance,633,af62a934b4b0fd2d5e47d3d906bce5c31f28b84584f1c92c63ff0e05-10-SP,Economic,"MinimumloonAls voorbeeld noemt ze de verhoging van het minimumloon, iets wat de **SP** al langer bepleit.""We hebben daar jarenlang strijd over gehad met het CPB.",L,1,L,L,NA,NA,NA,NA,NA,NA
stance,633,af62a934b4b0fd2d5e47d3d906bce5c31f28b84584f1c92c63ff0e05-18-SP,Economic,"In 2021 deed de SP, met tegenzin, nog wel mee, maar nu dus niet meer.**Marijnissen**: ""Wij willen een ideeënstrijd voeren en geen boekhoudersdebat"".Tegelijkertijd hebben veel partijen inmiddels zo veel kennis over de CPB-modellen vergaard, dat ze heel goed weten met welke voorstellen ze goed uit de doorrekening komen.",N,1,N,N,NA,NA,NA,NA,NA,NA
stance,633,af62a934b4b0fd2d5e47d3d906bce5c31f28b84584f1c92c63ff0e05-42-BBB,Economic,"Maar hoe dan, en wanneer, dat staat er niet bij.""Suyker heeft ook de plannen van NSC en **BBB** doorgerekend.Beide laten het overheidstekort oplopen, is zijn conclusie.",L,1,L,L,NA,NA,NA,NA,NA,NA
stance,633,af62a934b4b0fd2d5e47d3d906bce5c31f28b84584f1c92c63ff0e05-42-NSC,Economic,"Maar hoe dan, en wanneer, dat staat er niet bij.""Suyker heeft ook de plannen van **NSC** en BBB doorgerekend.Beide laten het overheidstekort oplopen, is zijn conclusie.",L,1,L,L,NA,NA,NA,NA,NA,NA
stance,633,af62a934b4b0fd2d5e47d3d906bce5c31f28b84584f1c92c63ff0e05-44-BBB,Economic,"Beide laten het overheidstekort oplopen, is zijn conclusie.Omtzigt geeft zo'n 2 miljard euro meer uit dan er binnenkomt, bij Van der **Plas** is dat 7 miljard.En dat is een minimale schatting, want ook bij die partijen kwam hij veel vaagheid en onduidelijkheid tegen.",L,1,L,L,NA,NA,NA,NA,NA,NA
stance,633,af62a934b4b0fd2d5e47d3d906bce5c31f28b84584f1c92c63ff0e05-44-NSC,Economic,"Beide laten het overheidstekort oplopen, is zijn conclusie.**Omtzigt** geeft zo'n 2 miljard euro meer uit dan er binnenkomt, bij Van der Plas is dat 7 miljard.En dat is een minimale schatting, want ook bij die partijen kwam hij veel vaagheid en onduidelijkheid tegen.",L,1,L,L,NA,NA,NA,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-14-VVD,CivilRights,"We kunnen niet anders zien dan een antisemitische leus die in het hart van onze stad werd geprojecteerd.En dat juist van een partij die zegt op te komen voor minderheden”, zegt Fritschij, die samen met de **VVD** schriftelijke vragen stelt aan het Haagse college ,,Echt afgrijselijk dat dit is gebeurd.Bovendien is deze projectie heel pijnlijk voor de Joodse gemeenschap”, vult VVD-fractievoorzitter Lotte van Basten Batenburg aan.",L,1,NA,NA,NA,L,L,NA,NA,NA
stance,526,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-15-VVD,CivilRights,"En dat juist van een partij die zegt op te komen voor minderheden”, zegt Fritschij, die samen met de VVD schriftelijke vragen stelt aan het Haagse college ,,Echt afgrijselijk dat dit is gebeurd.Bovendien is deze projectie heel pijnlijk voor de Joodse gemeenschap”, vult **VVD-fractievoorzitter** Lotte van Basten Batenburg aan.Wat de VVD en Christenunie/SGP betreft mag Den Haag zich harder uitspreken over het gebruik van de leus, zoals de Tweede Kamer en burgemeester Femke Halsema eerder ook hebben gedaan.",N,1,N,N,NA,NA,NA,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-16-CU,CivilRights,"Bovendien is deze projectie heel pijnlijk voor de Joodse gemeenschap”, vult VVD-fractievoorzitter Lotte van Basten Batenburg aan.Wat de VVD en **Christenunie/SGP** betreft mag Den Haag zich harder uitspreken over het gebruik van de leus, zoals de Tweede Kamer en burgemeester Femke Halsema eerder ook hebben gedaan.Juist omdat Den Haag de stad van internationale vrede en recht is, moet het stadsbestuur zich realiseren dat dit soort acties een dreigende toon hebben en het conflict hierdoor naar Den",L,1,NA,NA,NA,L,L,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-16-SGP,CivilRights,"Bovendien is deze projectie heel pijnlijk voor de Joodse gemeenschap”, vult VVD-fractievoorzitter Lotte van Basten Batenburg aan.Wat de VVD en **Christenunie/SGP** betreft mag Den Haag zich harder uitspreken over het gebruik van de leus, zoals de Tweede Kamer en burgemeester Femke Halsema eerder ook hebben gedaan.Juist omdat Den Haag de stad van internationale vrede en recht is, moet het stadsbestuur zich realiseren dat dit soort acties een dreigende toon hebben en het conflict hierdoor naar Den",L,1,NA,NA,NA,L,L,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-16-VVD,CivilRights,"Bovendien is deze projectie heel pijnlijk voor de Joodse gemeenschap”, vult VVD-fractievoorzitter Lotte van Basten Batenburg aan.Wat de **VVD** en Christenunie/SGP betreft mag Den Haag zich harder uitspreken over het gebruik van de leus, zoals de Tweede Kamer en burgemeester Femke Halsema eerder ook hebben gedaan.Juist omdat Den Haag de stad van internationale vrede en recht is, moet het stadsbestuur zich realiseren dat dit soort acties een dreigende toon hebben en het conflict hierdoor naar Den",L,1,NA,NA,NA,L,L,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-21-CU,CivilRights,"BroodnodigLos van de boodschap pleiten de VVD en **ChristenUnie/SGP** voor spelregels voor projecties van teksten op gebouwen.Fritschij: „Het kan toch niet zo zijn dat op het partijkantoor van de CU/SGP politieke leuzen worden geprojecteerd waar wij niet achter staan”, zegt de fractievertegenwoordiger.",N,1,NA,NA,NA,N,N,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-21-SGP,CivilRights,"BroodnodigLos van de boodschap pleiten de VVD en **ChristenUnie/SGP** voor spelregels voor projecties van teksten op gebouwen.Fritschij: „Het kan toch niet zo zijn dat op het partijkantoor van de CU/SGP politieke leuzen worden geprojecteerd waar wij niet achter staan”, zegt de fractievertegenwoordiger.",N,1,NA,NA,NA,N,N,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-22-CU,CivilRights,"Los van de boodschap pleiten de VVD en ChristenUnie/SGP voor spelregels voor projecties van teksten op gebouwen.Fritschij: „Het kan toch niet zo zijn dat op het partijkantoor van de **CU/SGP** politieke leuzen worden geprojecteerd waar wij niet achter staan”, zegt de fractievertegenwoordiger.Hij vreest ook dat regels gewoonweg broodnodig zijn omdat projecties op gebouwen steeds vaker voorkomen.",N,1,NA,NA,NA,N,N,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-22-SGP,CivilRights,"Los van de boodschap pleiten de VVD en ChristenUnie/SGP voor spelregels voor projecties van teksten op gebouwen.Fritschij: „Het kan toch niet zo zijn dat op het partijkantoor van de **CU/SGP** politieke leuzen worden geprojecteerd waar wij niet achter staan”, zegt de fractievertegenwoordiger.Hij vreest ook dat regels gewoonweg broodnodig zijn omdat projecties op gebouwen steeds vaker voorkomen.",N,1,NA,NA,NA,N,N,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-9-CU,CivilRights,"De lokale Haagse politiek sprak donderdag haar afschuw uit over de anti-Israël-projectie van de leus ’From the river to the sea, Palestine will be free’ die woensdagavond werd geprojecteerd op het Mauritshuis in Den Haag door activisten van politieke partij BIJ1.„Walgelijk en een schande”, zegt Simon Fritschij van de **ChristenUnie/SGP**, die samen met de VVD opheldering vraagt aan het Haagse stadsbestuur en pleit voor spelregels voor projecties op gebouwen.De projectie met de leus leidde tot grote schok bij de Joodse gemeenschap die aangifte gaat doen van antisemitisme, maar ook bij de Haagse politiek.",L,0.5,NA,NA,NA,N,L,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-9-SGP,CivilRights,"De lokale Haagse politiek sprak donderdag haar afschuw uit over de anti-Israël-projectie van de leus ’From the river to the sea, Palestine will be free’ die woensdagavond werd geprojecteerd op het Mauritshuis in Den Haag door activisten van politieke partij BIJ1.„Walgelijk en een schande”, zegt Simon Fritschij van de **ChristenUnie/SGP**, die samen met de VVD opheldering vraagt aan het Haagse stadsbestuur en pleit voor spelregels voor projecties op gebouwen.De projectie met de leus leidde tot grote schok bij de Joodse gemeenschap die aangifte gaat doen van antisemitisme, maar ook bij de Haagse politiek.",L,0.5,NA,NA,NA,N,L,NA,NA,NA
stance,510,af99f65ec0403695a1e36fdef6f337b23ac493bc25fc59aa357c4dfe-9-VVD,CivilRights,"De lokale Haagse politiek sprak donderdag haar afschuw uit over de anti-Israël-projectie van de leus ’From the river to the sea, Palestine will be free’ die woensdagavond werd geprojecteerd op het Mauritshuis in Den Haag door activisten van politieke partij BIJ1.„Walgelijk en een schande”, zegt Simon Fritschij van de ChristenUnie/SGP, die samen met de **VVD** opheldering vraagt aan het Haagse stadsbestuur en pleit voor spelregels voor projecties op gebouwen.De projectie met de leus leidde tot grote schok bij de Joodse gemeenschap die aangifte gaat doen van antisemitisme, maar ook bij de Haagse politiek.",N,1,NA,NA,NA,N,N,NA,NA,NA
stance,546,aff15e0a740abc5beb3b18e15451e1228ce2ea42d621112833be3209-14-D66,Immigration,"Het terugdringen van het aantal internationale studenten is desondanks een belangrijk verkiezingsthema voor vrijwel alle politieke partijen.Zo pleit de VVD ervoor dat onderwijsinstellingen een maximum aantal plekken voor buitenlandse studenten mogen instellen, in lijn met de wetswijziging waar demissionair minister van Onderwijs Robbert Dijkgraaf (**D66**) momenteel aan werkt.Dijkgraaf wil daarnaast dat bij Nederlandstalige opleidingen in de toekomst minstens tweederde van de vakken in het Nederlands worden gegeven.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,546,aff15e0a740abc5beb3b18e15451e1228ce2ea42d621112833be3209-14-Overig,Immigration,"Het terugdringen van het aantal internationale studenten is desondanks een belangrijk verkiezingsthema voor vrijwel alle politieke partijen.Zo pleit de VVD ervoor dat onderwijsinstellingen een maximum aantal plekken voor buitenlandse studenten mogen instellen, in lijn met de wetswijziging waar demissionair **minister** van Onderwijs Robbert Dijkgraaf (D66) momenteel aan werkt.Dijkgraaf wil daarnaast dat bij Nederlandstalige opleidingen in de toekomst minstens tweederde van de vakken in het Nederlands worden gegeven.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,546,aff15e0a740abc5beb3b18e15451e1228ce2ea42d621112833be3209-14-VVD,Immigration,"Het terugdringen van het aantal internationale studenten is desondanks een belangrijk verkiezingsthema voor vrijwel alle politieke partijen.Zo pleit de **VVD** ervoor dat onderwijsinstellingen een maximum aantal plekken voor buitenlandse studenten mogen instellen, in lijn met de wetswijziging waar demissionair minister van Onderwijs Robbert Dijkgraaf (D66) momenteel aan werkt.Dijkgraaf wil daarnaast dat bij Nederlandstalige opleidingen in de toekomst minstens tweederde van de vakken in het Nederlands worden gegeven.",R,1,R,NA,R,NA,NA,NA,NA,NA
stance,555,aff15e0a740abc5beb3b18e15451e1228ce2ea42d621112833be3209-17-NSC,Education,"Het grote aantal internationale studenten leidt volgens hem tot allerlei problemen, zoals overvolle collegezalen, gebrek aan huisvesting en hoge werkdruk onder docenten.Pieter **Omtzigt** wil zelfs dat Nederlands de voertaal wordt voor alle opleidingen.Uitzonderingen daargelaten:",R,1,R,NA,NA,NA,NA,R,NA,NA
stance,515,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-24-GL/PvdA,CivilRights,"Vleestaks- en hoofddoek-standpunten opgegevenOp andere onderwerpen heeft **Timmermans** behoorlijk concessies moeten doen om met **GroenLinks** tot een gezamenlijk verkiezingsprogramma te komen.Zo was de PvdA eerder voor een gedeeltelijk boerkaverbod, mede omdat de boerka ""de mogelijkheid tot ontplooiing en participatie"" van vrouwen zou ontnemen.",L,0.5,NA,NA,N,L,NA,NA,NA,NA
stance,540,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-24-GL/PvdA,Immigration,"Vleestaks- en hoofddoek-standpunten opgegevenOp andere onderwerpen heeft **Timmermans** behoorlijk concessies moeten doen om met **GroenLinks** tot een gezamenlijk verkiezingsprogramma te komen.Zo was de PvdA eerder voor een gedeeltelijk boerkaverbod, mede omdat de boerka ""de mogelijkheid tot ontplooiing en participatie"" van vrouwen zou ontnemen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,515,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-25-GL/PvdA,CivilRights,"Op andere onderwerpen heeft Timmermans behoorlijk concessies moeten doen om met GroenLinks tot een gezamenlijk verkiezingsprogramma te komen.Zo was de **PvdA** eerder voor een gedeeltelijk boerkaverbod, mede omdat de boerka ""de mogelijkheid tot ontplooiing en participatie"" van vrouwen zou ontnemen.GroenLinks was tegen het verbod, en in het gezamenlijke programma staat nu dat GL-PvdA het verbod wil afschaffen.",L,0.5,NA,NA,R,L,NA,NA,NA,NA
stance,515,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-26-GL/PvdA,CivilRights,"Zo was de PvdA eerder voor een gedeeltelijk boerkaverbod, mede omdat de boerka ""de mogelijkheid tot ontplooiing en participatie"" van vrouwen zou ontnemen.**GroenLinks** was tegen het verbod, en in het gezamenlijke programma staat nu dat **GL-PvdA** het verbod wil afschaffen.Ook was de PvdA tegen het dragen van een hoofddoek door politieagenten.",L,0.5,NA,NA,N,L,NA,NA,NA,NA
stance,515,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-27-GL/PvdA,CivilRights,"GroenLinks was tegen het verbod, en in het gezamenlijke programma staat nu dat GL-PvdA het verbod wil afschaffen.Ook was de **PvdA** tegen het dragen van een hoofddoek door politieagenten.De partij vond een neutrale uitstraling van de politie belangrijker dan de vrije keuze om je religie te uiten.",L,0.5,NA,NA,R,L,NA,NA,NA,NA
stance,515,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-29-GL/PvdA,CivilRights,"De partij vond een neutrale uitstraling van de politie belangrijker dan de vrije keuze om je religie te uiten.**GroenLinks** hechtte wel meer waarde aan die vrijheid, en in de stemwijzer zegt **GL-PvdA** nu vóór de hoofddoek bij de politie te zijn. **Timmermans**:""In bijvoorbeeld het Verenigd Koninkrijk en in Canada leidt dit tot geen enkel probleem voor de uitvoering van het politiewerk en de samenleving is er ook heel erg aan gewend.""",L,0.5,NA,NA,N,L,NA,NA,NA,NA
stance,527,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-32-GL/PvdA,CivilRights,"Zijn achterban staat er iets anders in.De helft van de potentiële **GL-PvdA-kiezers** zegt in de Ipsos-peiling dat agenten een neutraal uniform moeten dragen, zonder religieuze uitingen zoals een kruisje, keppeltje, of hoofddoek.28 procent is het daarmee oneens.",R,1,R,R,NA,NA,NA,NA,NA,NA
stance,557,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-35-GL/PvdA,Environment,Lagere belasting op groente en fruitDan is er nog een thema waarover het standpunt van **GL-PvdA** onbekend is:een extra belasting op vlees.,N,0.5714285714285714,L,N,L,N,N,N,L,NA
stance,557,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-37-GL/PvdA,Environment,een extra belasting op vlees.**GroenLinks** was altijd voorstander van zo'n vleestaks als middel om de klimaat- en natuurschade van de vleesproductie door te berekenen en om dierenleed tegen te gaan.De PvdA was tegen om mensen met een lager inkomen niet op extra kosten te jagen.,L,1,L,L,L,L,L,L,L,NA
stance,557,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-38-GL/PvdA,Environment,"GroenLinks was altijd voorstander van zo'n vleestaks als middel om de klimaat- en natuurschade van de vleesproductie door te berekenen en om dierenleed tegen te gaan.De **PvdA** was tegen om mensen met een lager inkomen niet op extra kosten te jagen.""Daar zullen we het nog over moeten hebben"", zegt Timmermans.",R,0.8571428571428571,N,R,R,R,R,R,R,NA
stance,623,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-39-GL/PvdA,Environment,"De PvdA was tegen om mensen met een lager inkomen niet op extra kosten te jagen.""Daar zullen we het nog over moeten hebben"", zegt **Timmermans**.""Ik denk dat je alles moet doen om te stimuleren dat mensen minder vlees eten.",L,1,NA,NA,NA,L,NA,NA,NA,NA
stance,624,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-39-GL/PvdA,Environment,"De PvdA was tegen om mensen met een lager inkomen niet op extra kosten te jagen.""Daar zullen we het nog over moeten hebben"", zegt **Timmermans**.""Ik denk dat je alles moet doen om te stimuleren dat mensen minder vlees eten.",L,1,L,NA,NA,NA,NA,NA,L,NA
stance,557,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-40-Denk,Environment,"""Daar zullen we het nog over moeten hebben"", zegt Timmermans.""Ik **denk** dat je alles moet doen om te stimuleren dat mensen minder vlees eten.Maar ik denk dat je vooral de belasting moet verlagen op groente en fruit.""",N,1,N,N,N,N,N,N,N,NA
stance,557,afffc38d3086257247f0fd899c3e27d62071b17b7af29b448144a50a-41-Denk,Environment,NA,N,1,N,N,N,N,N,N,N,NA
stance,639,b03d7cc842e1b698cd45e53750d87cc021671dcc56356810b5688eaf-18-GL/PvdA,Economic,Op een VVD-campagneposter prijkt zelfs brutaal de leuze 'Klaar met oude politiek'.Tegelijkertijd gebruikt ze de klassieke oneliners die oud-coryfee Hans Wiegel (VVD) in de jaren zeventig lanceerde tegen Joop den Uyl (**PvdA**):links pakt je inkomen af en maakt het land kapot.,L,1,NA,NA,L,NA,NA,NA,NA,NA
stance,639,b03d7cc842e1b698cd45e53750d87cc021671dcc56356810b5688eaf-18-VVD,Economic,Op een VVD-campagneposter prijkt zelfs brutaal de leuze 'Klaar met oude politiek'.Tegelijkertijd gebruikt ze de klassieke oneliners die oud-coryfee Hans Wiegel (**VVD**) in de jaren zeventig lanceerde tegen Joop den Uyl (PvdA):links pakt je inkomen af en maakt het land kapot.,N,1,NA,NA,N,NA,NA,NA,NA,NA
stance,639,b03d7cc842e1b698cd45e53750d87cc021671dcc56356810b5688eaf-20-GL/PvdA,Economic,"links pakt je inkomen af en maakt het land kapot.Terwijl uit de berekeningen van het Centraal Planbureau (CPB) blijkt dat middeninkomens er bij **GroenLinks-PvdA** op vooruit gaan, beweert Yesilgöz vol bravoure het omgekeerde.Ze kopieert daarmee Mark Rutte.",L,1,NA,NA,L,NA,NA,NA,NA,NA
stance,639,b03d7cc842e1b698cd45e53750d87cc021671dcc56356810b5688eaf-20-VVD,Economic,"links pakt je inkomen af en maakt het land kapot.Terwijl uit de berekeningen van het Centraal Planbureau (CPB) blijkt dat middeninkomens er bij GroenLinks-PvdA op vooruit gaan, beweert **Yesilgöz** vol bravoure het omgekeerde.Ze kopieert daarmee Mark Rutte.",N,1,NA,NA,N,NA,NA,NA,NA,NA
stance,520,b0ad4cbac3cc1bfb43d5f2201e69c04ea500970adbe5014eea6db361-11-D66,CivilRights,"Dat historisch voorstel staat in hun verkiezingsprogramma's, maar heeft weinig aandacht gekregen in de media.Op het eerste gezicht lijkt wat **D66** wil tegenstrijdig:euthanasie uit het Wetboek van Strafrecht en tegelijk een aangepast wetsvoorstel Voltooid Leven, dat wél onder het strafrecht valt.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,520,b0ad4cbac3cc1bfb43d5f2201e69c04ea500970adbe5014eea6db361-2-D66,CivilRights,"LevenseindePvdA-GroenLinks, **D66**, Volt en Bij1 doen een historisch voorstel in hun verkiezingsprogramma's:schrap euthanasie uit het Wetboek van Strafrecht.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,520,b0ad4cbac3cc1bfb43d5f2201e69c04ea500970adbe5014eea6db361-2-Volt,CivilRights,"LevenseindePvdA-GroenLinks, D66, **Volt** en Bij1 doen een historisch voorstel in hun verkiezingsprogramma's:schrap euthanasie uit het Wetboek van Strafrecht.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,520,b0ad4cbac3cc1bfb43d5f2201e69c04ea500970adbe5014eea6db361-9-D66,CivilRights,"En dat een ander strafrechtelijk of politiek klimaat zomaar tot meer onzekerheid kan leiden, wat we al zagen gebeuren toen de omstreden procureur-generaal Rinus Otte werd benoemd tot nieuwe baas van het Openbaar Ministerie.PvdA-GroenLinks, **D66**, Volt en Bij1 willen recht doen aan de gebleken zorgvuldigheid rond euthanasie en een eind maken aan de nodeloze onzekerheid voor artsen door euthanasie uit het Wetboek van Strafrecht te halen.Dat historisch voorstel staat in hun verkiezingsprogramma's, maar heeft weinig aandacht gekregen in de media.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,520,b0ad4cbac3cc1bfb43d5f2201e69c04ea500970adbe5014eea6db361-9-GL/PvdA,CivilRights,"En dat een ander strafrechtelijk of politiek klimaat zomaar tot meer onzekerheid kan leiden, wat we al zagen gebeuren toen de omstreden procureur-generaal Rinus Otte werd benoemd tot nieuwe baas van het Openbaar Ministerie.**PvdA-GroenLinks**, D66, Volt en Bij1 willen recht doen aan de gebleken zorgvuldigheid rond euthanasie en een eind maken aan de nodeloze onzekerheid voor artsen door euthanasie uit het Wetboek van Strafrecht te halen.Dat historisch voorstel staat in hun verkiezingsprogramma's, maar heeft weinig aandacht gekregen in de media.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,520,b0ad4cbac3cc1bfb43d5f2201e69c04ea500970adbe5014eea6db361-9-Volt,CivilRights,"En dat een ander strafrechtelijk of politiek klimaat zomaar tot meer onzekerheid kan leiden, wat we al zagen gebeuren toen de omstreden procureur-generaal Rinus Otte werd benoemd tot nieuwe baas van het Openbaar Ministerie.PvdA-GroenLinks, D66, **Volt** en Bij1 willen recht doen aan de gebleken zorgvuldigheid rond euthanasie en een eind maken aan de nodeloze onzekerheid voor artsen door euthanasie uit het Wetboek van Strafrecht te halen.Dat historisch voorstel staat in hun verkiezingsprogramma's, maar heeft weinig aandacht gekregen in de media.",L,1,L,NA,L,NA,NA,NA,NA,NA
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-CDA,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, **CDA**, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,N,NA,NA,NA,NA,NA
stance,599,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-CU,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, D66, CDA, Volt, JA21, **ChristenUnie** en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,NA,NA,NA,N,NA,N
stance,616,b0dd1e27762889a89cdc18acd8de72dbc7b952aaba3c9da889eaf6a1-10-D66,Environment,"'Het potentieel van de voorgestelde maatregelen zal richting 2030 nog niet gerealiseerd kunnen worden, omdat gebiedsprocessen lange doorlooptijden hebben.'Het CPB heeft de verkiezingsprogramma's van acht partijen (VVD, GroenLinks-PvdA, **D66**, CDA, Volt, JA21, ChristenUnie en SGP) doorgerekend om de effecten op de economie en de overheidsfinanciën te beoordelen.Het Planbureau voor de Leefomgeving vlooide vijf programma's (VVD, GroenLinks-PvdA, D66, Volt en ChristenUnie) door om de gevolgen voor natuur, milieu en klimaat te bepalen.",N,1,N,NA,N,NA,NA,NA,NA,NA
