variable,jobid,unit_id,topic,text,majority,agreement,AM,NK,KN,SH,NR,NPR,JE,WA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-36-GL/PvdA,Immigration,"Veel partijen willen dat bedrijven voortaan eerst aantonen dat er genoeg voorzieningen, zoals huisvesting, zijn in de gemeente.Dit staat in het programma van onder meer VVD, **GL-PvdA**, CDA, ChristenUnie en D66.BBB en JA21 zien het liefst dat arbeidsmigranten huisvesting krijgen op het bedrijventerrein waar ze werken.",L,0.5,NA,NA,L,NA,NA,R,NA,NA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-36-VVD,Immigration,"Veel partijen willen dat bedrijven voortaan eerst aantonen dat er genoeg voorzieningen, zoals huisvesting, zijn in de gemeente.Dit staat in het programma van onder meer **VVD**, GL-PvdA, CDA, ChristenUnie en D66.BBB en JA21 zien het liefst dat arbeidsmigranten huisvesting krijgen op het bedrijventerrein waar ze werken.",L,0.5,NA,NA,L,NA,NA,R,NA,NA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-37-BBB,Immigration,"Dit staat in het programma van onder meer VVD, GL-PvdA, CDA, ChristenUnie en D66.**BBB** en JA21 zien het liefst dat arbeidsmigranten huisvesting krijgen op het bedrijventerrein waar ze werken.Volgens NSC is er niet zomaar voor elk nieuw bedrijf plek in Nederland.",N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-37-JA21,Immigration,"Dit staat in het programma van onder meer VVD, GL-PvdA, CDA, ChristenUnie en D66.BBB en **JA21** zien het liefst dat arbeidsmigranten huisvesting krijgen op het bedrijventerrein waar ze werken.Volgens NSC is er niet zomaar voor elk nieuw bedrijf plek in Nederland.",N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,552,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-46-CU,Immigration,"NSC wil kijken of lidstaten weer meer kunnen reguleren.Ook de **ChristenUnie** wil dat het mogelijk wordt voor EU-lidstaten om onderling afspraken te maken over het aantal arbeidsmigranten en de duur van de arbeidsperiode.VVD wil een apart stelsel van sociale zekerheid invoeren voor arbeidsmigranten van buiten de EU, zodat migranten hun opgebouwde verzekering mee terug kunnen nemen naar hun land van herkomst.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,552,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-47-VVD,Immigration,"Ook de ChristenUnie wil dat het mogelijk wordt voor EU-lidstaten om onderling afspraken te maken over het aantal arbeidsmigranten en de duur van de arbeidsperiode.**VVD** wil een apart stelsel van sociale zekerheid invoeren voor arbeidsmigranten van buiten de EU, zodat migranten hun opgebouwde verzekering mee terug kunnen nemen naar hun land van herkomst.Dat zou terugkeer aantrekkelijker maken.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-49-D66,Immigration,Dat zou terugkeer aantrekkelijker maken.**D66** wil ook dat arbeidsmigranten opgebouwde rechten (zoals pensioen of AOW) in de vorm van een eenmalige betaling mee kunnen nemen als ze vertrekken.GL-PvdA wil seizoenswerk wettelijk afschaffen en werkgevers verplichten om 85 procent van de werknemers in dienst te nemen.,L,0.5,NA,NA,L,NA,NA,R,NA,NA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-50-GL/PvdA,Immigration,D66 wil ook dat arbeidsmigranten opgebouwde rechten (zoals pensioen of AOW) in de vorm van een eenmalige betaling mee kunnen nemen als ze vertrekken.**GL-PvdA** wil seizoenswerk wettelijk afschaffen en werkgevers verplichten om 85 procent van de werknemers in dienst te nemen.Ook wil de partij belastingvoordeel voor expats afschaffen.,L,0.5,NA,NA,L,NA,NA,R,NA,NA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-67-PvdD,Immigration,"In ruil voor geld moet het land voorkomen dat migranten de Middellandse Zee oversteken.VVD en andere rechtse partijen zijn uitgesproken voorstander van zulke deals, terwijl Volt en **PvdD** juist tegen zijn.GL-PvdA en D66 proberen te balanceren.",L,0.5,NA,NA,L,NA,NA,N,NA,NA
stance,533,8287b0d08cfa8348c52bdb544f263527cd25cd119b0b38b2e0f3919e-67-Volt,Immigration,"In ruil voor geld moet het land voorkomen dat migranten de Middellandse Zee oversteken.VVD en andere rechtse partijen zijn uitgesproken voorstander van zulke deals, terwijl **Volt** en PvdD juist tegen zijn.GL-PvdA en D66 proberen te balanceren.",L,0.5,NA,NA,L,NA,NA,N,NA,NA
stance,531,8d0e814a4732bdade2eca8e02b5cb2530c61cfe66e391a47c4a91668-17-GL/PvdA,Immigration,"De VVD beweert haar recept ook te hebben verbeterd.Keer op keer worden, tussen de kreten door dat de **PvdA** het land kapotmaakt en dat de middenklasse er bij haar het best aan toe is, dezelfde mantra's herhaald: geen waterige compromissen meer en niet terug- maar vooruitkijken.En de asielzoekers moeten nu echt worden tegengehouden.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,543,90d5d0e5e3f90a2ca7de25341d4c00d3a36bbfec9d080e46c4f97dfd-33-PVV,Immigration,"hard op immigratie en law and order, maar sociaal op koopkracht en zorg"".In aanloop naar de komende verkiezingen zei **Wilders** dat de scherpe kantjes ervan af zijn en dat hij graag weer wil meeregeren.donderdag, 07:00",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,542,92a005a596ffa593ce1d787c45e92b33b1b66fa06d6be1eccf607fbb-15-VVD,Immigration,"Het parlement liet zich gelukkig wel overtuigen door de wetenschap en stemde in met mijn motie om slimmer en effectiever te straffen.Een ander voorbeeld waarbij wetenschappelijk werk van het WODC het aflegt tegen de onderbuikgevoelens waar **Yesilgöz** als lijsttrekker van de **VVD** op inspeelt, is asielbeleid.Geregeld suggereert zij dat vluchtelingen hun keuze voor Nederland laten bepalen door Nederlandse asielregels:",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,547,98df5d15af07d544921b6561ca58925c90539cc15ab12128593ec4ec-8-VVD,Immigration,"Maar ziektes stoppen niet bij de grens.De **VVD** wil de humanitaire hulp niet stopzetten, zoals hulp aan vluchtelingen en voedselhulp, via bijvoorbeeld de Hoge Commissaris voor Vluchtelingen en het Wereldvoedselprogramma (in totaal 520 miljoen).Blijft over de directe bijdragen aan landen in Afrika, het Midden-Oosten en Azië (600 miljoen) en kleinere potjes, maar daarmee wordt 5,3 miljard bij lange na niet gehaald.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,547,9a7f7f3529825642bb23c7ca8beffbd8ec6a5ec450adf0b627015a0c-31-VVD,Immigration,"Spierings bij kiezers die de vorige keer D66 hebben gestemd.""Die partij kwam in de tweestrijd met de **VVD** in de media het meest naar voren van de anti-discriminatie -en pro-migratiepartijen.Het is best aannemelijk dat die stemmers nu terug gaan naar GroenLinks- PvdA, dat op het thema migratie als enige grote partij progressief is.""",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,547,9a7f7f3529825642bb23c7ca8beffbd8ec6a5ec450adf0b627015a0c-33-GL/PvdA,Immigration,"Het is best aannemelijk dat die stemmers nu terug gaan naar GroenLinks- PvdA, dat op het thema migratie als enige grote partij progressief is.""Maar of ze ook naar **GroenLinks-PvdA** overstappen, zal ook afhangen van de standpunten over Israëls houding tegenover de Palestijnen, verwacht Spierings.""Als ze zich daar niet ferm over uitspreken, dan zie ik de mensen naar Denk of Bij1 vertrekken.""",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,552,9ba5d46d0426ca61d58be71ffd02f50b3642640a87438c529809db29-3-PVV,Immigration,"Als het waar is, zou het de opmerkelijkste ontwikkeling in de Nederlandse politiek van de laatste jaren zijn.Dan moeten we opeens wennen aan een altijd vriendelijk glimlachende **PVV-leider**, die voortaan gezellige reünies organiseert met zijn oude vijanden Mark Rutte („Hij maakt Nederland kapot”) en Alexander Pechtold („U bent een ordinaire graaier”).Misschien, stel je voor, mogen er van Wilders straks méér in plaats van minder Marokkanen naar Nederland komen.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,540,9bc6d50485fc0221d7ff01293bbb90f27ad38d3943fdabd9e1acc1dc-13-VVD,Immigration,maatregelen overeenkomen om het aantal asielzoekers (dit jaar ruim 50 duizend) te beperken.De **VVD** wil met een zogenoemd tweestatusstelsel (dat Nederland tot 2000 hanteerde) onderscheid maken tussen mensen die in hun herkomstland vervolgd kunnen worden en oorlogsvluchtelingen.Die laatste groep moet bijvoorbeeld langer wachten om het gezin te laten overkomen.,N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,544,9d5cf4bef0b4e3bd9e33ed0ec5609adea65557949f1bedb1220eba51-25-VVD,Immigration,"BBB is volgens The PopuList ook populistisch, en vanwege haar strenge immigratiestandpunt een grensgeval van radicaal-rechts.De **VVD** neigt volgens The PopuList ook naar radicaal-rechts, maar is niet als grensgeval aangemerkt omdat het uitsluiten van migranten niet zou horen bij de kernideologie van de partij.NSC van Pieter Omtzigt is weliswaar kritisch op het establishment, maar niet populistisch, volgens het team van The PopuList, omdat de partij niet ‘het goede volk’ tegenover ‘de slechte elite’ plaatst.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,534,a15911a5fde57d7dd24f5978bae42502dceffcd000d994a694038cc0-1-VVD,Immigration,NA,N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,534,a15911a5fde57d7dd24f5978bae42502dceffcd000d994a694038cc0-2-VVD,Immigration,NA,N,0.5,N,NA,NA,NA,NA,R,NA,NA
stance,536,a2e8b98617f6697386375b3b9c959d7d176043b833dedd00672b6f80-107-VVD,Immigration,"Ten slotte zijn er partijen die voornamelijk staan voor controle en veiligheid, zoals de VVD en de partijen rechts daarvan, PVV en JA21.""De **VVD** vind ik helemaal geen liberale partij, maar een conservatieve partij die het land wil managen en controleren.Ze maken zich zorgen over de werkende armen, maar meer nog over migratie.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,532,a2ed3e7a969ccdcccd0ea2634cc4efe4e398414b0b273a7f54031478-61-PVV,Immigration,"Omtzigt heeft eerder gezegd dat hij weinig zin heeft in regeren met de PVV, omdat de standpunten van die partij ""aan de rechtsstaat raken"".Ook de uitspraak van **Wilders** dat de scherpe kantjes er vanaf zijn bij hem, veranderde daar niets aan.Wilders zegt nu dat het zonder de PVV moeilijk wordt voor een nieuw kabinet om echt iets aan de asielinstroom te doen.",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,548,a3fb7ba8794c843948e3539fae71e16ea20e182cd63f0cf0bd45cfb2-26-D66,Immigration,"Zo waarschuwde Jetten nadrukkelijk voor het gevaar van een extreemrechts kabinet met Wilders.Een stem op de PVV is volgens **Jetten** ook een stem 'tegen het klimaatbeleid, tegen Europa en tegen migratie'.De enige manier om dat te voorkomen is volgens Jetten door 'het politieke midden groot te maken'.",L,0.5,R,L,NA,NA,NA,NA,NA,NA
stance,533,a493b4b7ff6c2d8f5befabca283e89a573d6732d79d629f0598ee4b6-8-Overig,Immigration,"Onder een grote paraplu poseerde hij met voorbijgangers, tijdens een meet-and-greet in café De Blauw Trap dronk hij een biertje aan de bar en daarna maakte hij, samen met nummer 3 van zijn lijst Rachel van Meetelen, vrolijk een ritje door het spookhuis op de kermis.Komen er verkiezingen aan, dan beantwoordt de **PVV-lijsttrekker** eigenlijk nooit aan het algemene beeld dat van hem in de media bestaat: dat van de verbeten politicus, de 'minder'-roeper (minder Marokkanen, minder vluchtelingen, minder hoofddoekjes), de onbuigzame hardliner die op foto's dikwijls in zijn eentje in de Tweede Kamer verveeld met een pen speelt.Als het campagnetijd is, komen er beelden voorbij van Wilders op een markt in Spijkenisse, duim omhoog, grote grijns, of poserend met een baby in Volendam.",N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,533,a493b4b7ff6c2d8f5befabca283e89a573d6732d79d629f0598ee4b6-9-PVV,Immigration,"Komen er verkiezingen aan, dan beantwoordt de PVV-lijsttrekker eigenlijk nooit aan het algemene beeld dat van hem in de media bestaat: dat van de verbeten politicus, de 'minder'-roeper (minder Marokkanen, minder vluchtelingen, minder hoofddoekjes), de onbuigzame hardliner die op foto's dikwijls in zijn eentje in de Tweede Kamer verveeld met een pen speelt.Als het campagnetijd is, komen er beelden voorbij van **Wilders** op een markt in Spijkenisse, duim omhoog, grote grijns, of poserend met een baby in Volendam.Dat gaat al jaren zo.",N,0.5,NA,NA,N,NA,NA,R,NA,NA
stance,543,a5b43617812dfb034f300527740320b00206761fe6208e1e35236786-36-NSC,Immigration,"'NSC is voor mij afgevallen.Toen **Omtzigt** zijn programma presenteerde, bleek hij veel conservatiever dan ik dacht, vooral op het gebied van milieu en migratie.Oorlogsvluchtelingen zijn in nood, die kun je moeilijk weigeren.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,552,a60d26b037ca1a68444141f68345c7ac82a29b7ee9d62ea6d97a8d66-342-D66,Immigration,"Hij bedrijft een politiek van intolerantie.""Volgens **Jetten** is de winst van de PVV deels te verklaren door ""keuzes"" van de VVD:""Want de VVD heeft er de afgelopen zomer voor gekozen om in plaats van grip op migratie te krijgen, nee te zeggen op een pakket van migratie.",L,0.5,NA,N,L,NA,NA,NA,NA,NA
stance,552,a60d26b037ca1a68444141f68345c7ac82a29b7ee9d62ea6d97a8d66-343-VVD,Immigration,"Volgens Jetten is de winst van de PVV deels te verklaren door ""keuzes"" van de VVD:""Want de **VVD** heeft er de afgelopen zomer voor gekozen om in plaats van grip op migratie te krijgen, nee te zeggen op een pakket van migratie.Vervolgens kiest Yesilgöz ervoor om de deur wagenwijd open te zetten voor Wilders.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,529,a60d26b037ca1a68444141f68345c7ac82a29b7ee9d62ea6d97a8d66-373-Volt,Immigration,"Daarin komt Volt uit op 2 zetels, een verlies van 1 zetel ten opzichte van 2021.""PVV staat lijnrecht tegenover alles waar wij voor staan"", zei **Dassen** in Utrecht.""Dit is een partij die mensen uitsluit, die voor een Nexit is.""",L,0.5,NA,L,NA,NA,NA,N,NA,NA
stance,539,a6b56ab950767660a41c006c49890d8ff16712404448ade160dd9982-36-FvD,Immigration,Wilders noemt de GroenLinks-PvdA-leider op sociale media „het ergste wat Nederland kan overkomen” en een „verwarde man met tonnen wachtgeld”.**Forum** voor Democratie gebruikt vooral uitspraken van Timmermans over het asielbeleid om het eigen standpunt te onderstrepen.Zo wordt de uitspraak „Europe will be diverse” van Timmermans uit 2015 door Forum gebruikt als een doemscenario.,N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,539,a6b56ab950767660a41c006c49890d8ff16712404448ade160dd9982-36-GL/PvdA,Immigration,Wilders noemt de GroenLinks-PvdA-leider op sociale media „het ergste wat Nederland kan overkomen” en een „verwarde man met tonnen wachtgeld”.Forum voor Democratie gebruikt vooral uitspraken van **Timmermans** over het asielbeleid om het eigen standpunt te onderstrepen.Zo wordt de uitspraak „Europe will be diverse” van Timmermans uit 2015 door Forum gebruikt als een doemscenario.,L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,552,a6b56ab950767660a41c006c49890d8ff16712404448ade160dd9982-37-GL/PvdA,Immigration,Forum voor Democratie gebruikt vooral uitspraken van Timmermans over het asielbeleid om het eigen standpunt te onderstrepen.Zo wordt de uitspraak „Europe will be diverse” van **Timmermans** uit 2015 door Forum gebruikt als een doemscenario.JA21 maakte een parodie op campagneposters van GroenLinks-PvdA.,L,0.5,NA,N,L,NA,NA,NA,NA,NA
stance,539,a6b56ab950767660a41c006c49890d8ff16712404448ade160dd9982-38-GL/PvdA,Immigration,Zo wordt de uitspraak „Europe will be diverse” van Timmermans uit 2015 door Forum gebruikt als een doemscenario.JA21 maakte een parodie op campagneposters van **GroenLinks-PvdA**.De slogan „Samen kan het” wordt bij JA21: „Betalen zult u”.,L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,548,a83ae1b674ef2b933b1696ecb521a9107d1fa45461d6e85c32857cce-21-CDA,Immigration,"Dit heeft alles weg van misleiding van de raad”, aldus de fractievoorzitter.Dinsdagavond ging een meerderheid van de raad, bestaande uit de fracties D66, **CDA** en OGP, alsnog akkoord met de aankoop van de lap grond ter waarde van ruim 9 miljoen euro.Voor het bewonerscollectief Den Hoorn tegen grootschalig azc is het ’klip en klaar dat het proces zó is ingericht dat kritische raadsleden en burgers buitenspel gezet konden worden’.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,533,a83ae1b674ef2b933b1696ecb521a9107d1fa45461d6e85c32857cce-21-D66,Immigration,"Dit heeft alles weg van misleiding van de raad”, aldus de fractievoorzitter.Dinsdagavond ging een meerderheid van de raad, bestaande uit de fracties **D66**, CDA en OGP, alsnog akkoord met de aankoop van de lap grond ter waarde van ruim 9 miljoen euro.Voor het bewonerscollectief Den Hoorn tegen grootschalig azc is het ’klip en klaar dat het proces zó is ingericht dat kritische raadsleden en burgers buitenspel gezet konden worden’.",L,0.5,NA,NA,L,NA,NA,N,NA,NA
stance,550,a99ba72a0174a7839a4a018392f6303e5b46183f800ae52756b32de0-50-VVD,Immigration,"Ook benadrukt zij dat de VVD allerlei concrete maatregelen heeft om de migratie nu wel te beperken.BBB-leider Van der Plas is verbaasd over de opmerkingen van **Yesilgöz**, omdat er altijd gezegd is dat de breuk een beslissing was van alle vier de partijen.""Het kabinet is dus gevallen, omdat de VVD met migratie de verkiezingen in wilde gaan?""",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,545,a9b245d70df44449c64714e841d8719ba82c6ce941bdc6ca9e695abf-11-VVD,Immigration,"Samen met Yesilgöz maakt Omtzigt bezwaar tegen de voorgenomen belastingverhogingen van GroenLinks-PvdA, samen met Yesilgöz wil hij een veel strenger immigratiebeleid gaan voeren, en samen met Yesilgöz wil hij wel klimaatbeleid voeren, maar niet op een manier waardoor bedrijven de neiging krijgen om te vertrekken.En in een onverwachte kwestie als het Israëlisch-Palestijnse conflict, legt hij samen met **Yesilgöz** net iets meer nadruk op het Israëlische dan op het Palestijnse perspectief.Doordat de debatten over 'bestaanszekerheid' vaak vanzelf ook over de verhoging van het minimumloon gaan, vindt Omtzigt zichzelf zelfs daar soms eerder in het VVD-kamp terug, omdat hij vreest dat een te forse verhoging leidt tot inflatie, meer werkloosheid en een slechtere concurrentiepositie.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,545,aadf18884601c4e96a696fea983f85df28db89386f13a3a05d42034e-109-D66,Immigration,"""Je moet de kiezers duidelijk maken dat er wat te kiezen valt en dat er verschillen zijn tussen partijen en dat doe je door de strijd aan te gaan en niet door weg te blijven bij debatten.""Een ander kritiekpunt op Omtzigt is voor **Jetten** dat hij begin deze week de mogelijkheid van een kabinet over rechts met onder meer de SGP opperde.""Een coalitie met partijen die uit de euro willen, waar vrouwenrechten onder druk komen te staan, waar homorechten niet worden versterkt.""",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,546,aaf19e0242053d26e774b3f2bb5db0703741733ba70ccf0a2440cb4f-226-PVV,Immigration,"hard op immigratie en law and order, maar sociaal op koopkracht en zorg"".In aanloop naar de komende verkiezingen zei **Wilders** dat de scherpe kantjes ervan af zijn en dat hij graag weer wil meeregeren.07:02",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,542,ac9fdf366fe455a047432e962d48cf55409eaefb11d3cda4bbab6607-26-Volt,Immigration,"Gerald Steverink, NijmegenIn het artikel over het belastingvoordeel dat hoogopgeleide kennismigranten genieten (Ten eerste, 15/11) stelt Roger **Dassen** van ASML: 'We kunnen niet zomaar hogere salarissen betalen, dat zou oneerlijk zijn tegenover onze andere medewerkers die hetzelfde werk verrichten.'Wonderlijk genoeg vindt hij het wel eerlijk dat deze kennismigranten 30 procent van hun salaris belastingvrij ontvangen en dus netto (op kosten van de Staat) aanzienlijk meer overhouden dan de andere medewerkers die hetzelfde werk verrichten.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,548,ae965711895cf8c61254eb2e4f98f5f8dacc4dece4364f575b5b4037-10-NSC,Immigration,"De acht programma's die binnen de rechtsstatelijke lijnen blijven, zijn van 50Plus, Bij1, ChristenUnie, D66, GroenLinks-Partij van de Arbeid, Partij voor de Dieren, SP en Volt.Net als **NSC** doet ook BBB, met maximaal vijftienduizend statushouders per jaar, een voorstel dat 'rechtsstatelijk gezien niet toelaatbaar' is.De NOvA toetste eerder ook verkiezingsprogramma's.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,532,b12b60b568f906c4c5a862776db1e5689d8bfbd68e9674fc4d54ce18-118-PVV,Immigration,"Omtzigt heeft eerder gezegd dat hij weinig zin heeft in regeren met de PVV, omdat de standpunten van die partij ""aan de rechtsstaat raken"".Ook de uitspraak van **Wilders** dat de scherpe kantjes er vanaf zijn bij hem, veranderde daar niets aan.Wilders zegt nu dat het zonder de PVV moeilijk wordt voor een nieuw kabinet om echt iets aan de asielinstroom te doen.",N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,532,b21d45c41d23ff16ed9e243dc6259c3bbb2f3b2497011793cb1afcf4-21-JA21,Immigration,"Het was een zeldzame vooruitblik op de wereld ná 22 november uit de mond van Omtzigt.Het was niet alleen interessant dat hij aan rechtse coalitiepartners dacht, maar ook dat hij de orthodox-protestantse SGP en het vooral op migratie en fraudebeleid zeer rechtse **JA21** als mogelijke coalitiepartners zag.Om een minderheidskabinet te formeren, zou hij die partijen niet eens nodig hebben.",N,0.5,NA,N,R,NA,NA,NA,NA,NA
stance,542,b3478acfdf46f786af6384e3540572d61ecec2892ab2f6d8f44235be-12-NSC,Immigration,"Een van de meest uitgesproken tegenstanders van verregaande internationalisering is Pieter Omtzigt, wiens partij over enkele weken naar alle waarschijnlijkheid met een groot aantal zetels in de Tweede Kamer komt.Het is de vraag of politici als **Omtzigt** genoegen nemen met de voorzichtige kentering die nu zichtbaar is.De instroom stabiliseert weliswaar, maar blijft op een hoog niveau: aan universiteiten komt inmiddels 40 procent van de eerstejaars uit het buitenland.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,542,b3ad3d67ee3d34309fd448a34610865073cf0523362182388b7aab94-14-Overig,Immigration,"De VVD, die de coalitie liet ploffen op migratie, haalde zo een streep door het juist voor D66 zo gunstige coalitie-akkoord.Daarin had toenmalig **partijleider** Sigrid Kaag veel progressieve punten weten binnen te slepen: op onderwijs, klimaat en stikstof.Een andere reden om niet geheel klaar te zijn voor Kamerverkiezingen waren de peilingen.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,543,b471324d81f07db836514df34ea2779863bb7c874df20615f7a5875e-102-NSC,Immigration,"Dat werkt bij een vraagstuk als migratie niet.**Omtzigt** legt de kiezers 50.000 voor en vervolgens zegt hij: 'Ja, het kan soms ook anders zijn'.Noem dan geen getal.""",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,550,b73881b4b5308d483ca21adc6c3df3389d0809b96dbab6c2684fc69d-13-D66,Immigration,"PVV-leider Geert Wilders, die vindt dat de asielinstroom ""gewoon even naar nul moet"", gaf grappend beiden gelijk.""Het is een crisis, omdat de VVD **D66-beleid** uitvoerde.""Volgens Yesilgöz was het juist D66 dat in de gevallen coalitie ""voortdurend de waarheid ontkende"" en niets wilde doen tegen de hoge instroom.",L,0.5,N,L,NA,NA,NA,NA,NA,NA
stance,530,b8fb1e09d1f4f0d798b0e9d06aa4f0c3c31372c454b5d7b5e184538e-27-PVV,Immigration,"""Met die standpunten kun je geen regering vormen"", zei Omtzigt vorige week in het SBS-debat.**Wilders** heeft al laten weten dat hij die punten uit zijn verkiezingsprogramma moeiteloos in de ijskast zet als het moet.De migratie en asielinstroom terugdringen is voor hem ""honderd keer belangrijker"".",N,0.5,NA,R,NA,NA,NA,N,NA,NA
stance,542,bbe5d0ee6e9955cc18051f349e8fb7d8f95054c7aba8ba41cd119f2b-21-SGP,Immigration,"Verder heeft de provincie relatief veel buitenlandse tandartsen waardoor het bestand minder stabiel is – bijna de helft van hen keert na korte of langere tijd terug naar het geboorteland.„De Zeeuwse tandartsen kunnen het niet meer bolwerken”, zegt Ardjan Boersma, **SGP-fractiemedewerker** in de Tweede Kamer.Veel studenten tandheelkunde blijven na hun opleiding wonen in de omgeving van de stad waar ze studeerden – de opleidingen zijn nu in Groningen, Amsterdam en Nijmegen.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,548,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-49-PVV,Immigration,"Hierbij speelt mee dat PVV-leider Geert Wilders zich duidelijk anders opstelt dan in het verleden.De **PVV** bestaat achttien jaar en heeft vrijwel voortdurend in de oppositie gezeten.Veel partijen, zoals de VVD onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.",N,0.5,N,R,NA,NA,NA,NA,NA,NA
stance,552,c0f083b26f1525ed7def3c30b0fe20d541a8df70491257bf29e570c6-50-VVD,Immigration,"De PVV bestaat achttien jaar en heeft vrijwel voortdurend in de oppositie gezeten.Veel partijen, zoals de **VVD** onder Rutte, wilden lang niet met de partij samenwerken, vanwege de harde standpunten over bijvoorbeeld asielzoekers en de islam.Maar deze campagne probeert Wilders nadrukkelijk zijn redelijke en constructieve kant te laten zien.",L,0.5,NA,L,N,NA,NA,NA,NA,NA
stance,547,c15713d4b9525903d0c5badd5a5ad5510fe4578b34c02eab896e59a0-31-VVD,Immigration,"Als de Eerste Kamer ook akkoord gaat, wordt die regeling trapsgewijs afgebouwd.Demissionair minister Micky Adriaansens (Economische Zaken, **VVD**) vond versobering van de regeling „zorgelijk”, omdat bedrijven dan moeilijker buitenlands personeel zouden kunnen aantrekken.Het belastingvoordeel is de afgelopen jaren al vaker teruggeschroefd, omdat het Rijk anders inkomsten zou mislopen.",L,0.5,L,N,NA,NA,NA,NA,NA,NA
stance,550,c2810caf4aab7b69d1f46b80ed1de357454c1b0ee14b6da9674d2d2a-12-BBB,Immigration,"We hebben de laatste jaren in de politiek dan ook genoeg gekkigheid gezien.Het is voldoende voor VVD en **BBB** om de deur open te houden voor een rechts kabinet met de politicus van een koranverbod, het 'Polenmeldpunt', de 'minder Marokkanen-uitspraak' en de kopvoddentaks.Pieter Omtzigt sluit de PVV wel uit, omdat die geen respect heeft voor de grondrechten.",N,0.5,R,N,NA,NA,NA,NA,NA,NA
stance,551,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-105-VVD,Immigration,Het eerste thema bij het debat van NOS op 3 is migratie.**VVD-lijsttrekker** **Yesilgöz** moet verdedigen waarom de afgelopen kabinetten-Rutte er niet in geslaagd zijn om het aantal migranten in Nederland te beperken.BBB heeft in het verkiezingsprogramma het richtgetal staan van een maximale jaarlijkse instroom van maximaal 15.000 asielzoekers.,N,0.5,NA,R,N,NA,NA,NA,NA,NA
stance,535,c36879babe408bae7f772149cfd26c2c02321e731da21a094a75e8f0-110-VVD,Immigration,"""Een getal heeft geen zin als je het niet waarmaakt en niet kan"", aldus de VVD-lijsttrekker.Ze vindt dat de **VVD-kabinetten** wel van alles hebben gedaan, dat er compromissen zijn gesloten en dat het kabinet niet voor niets is gevallen op migratie.Ook benadrukt zij dat de VVD allerlei concrete maatregelen heeft om de migratie nu wel te beperken.",N,0.5,R,NA,NA,NA,NA,N,NA,NA
